ID_REF	VALUE
R11 - C19 : 11	34.71
R11 - C19 : 12	47.60
R11 - C19 : 13	80.80
R11 - C19 : 14	242.62
R11 - C19 : 15	22.13
R11 - C19 : 16	470.22
R11 - C19 : 2	82.74
R11 - C19 : 3	66.75
R11 - C19 : 4	814.63
R11 - C19 : 5	80.55
R11 - C19 : 6	42.51
R11 - C19 : 7	39.47
R11 - C19 : 8	53.66
R11 - C19 : 9	0.00
R11 - C2 : 1	84.68
R11 - C2 : 10	29.91
R11 - C2 : 11	58.68
R11 - C2 : 12	11.27
R11 - C2 : 13	174.99
R11 - C2 : 14	0.00
R11 - C2 : 15	50.27
R11 - C2 : 16	44.98
R11 - C2 : 2	154.31
R11 - C2 : 3	57.57
R11 - C2 : 4	59.06
R11 - C2 : 5	17.29
R11 - C2 : 6	30.88
R11 - C2 : 7	86.42
R11 - C2 : 8	46.77
R11 - C2 : 9	54.46
R11 - C20 : 1	44.95
R11 - C20 : 10	103.66
R11 - C20 : 11	0.00
R11 - C20 : 12	99.78
R11 - C20 : 13	18.91
R11 - C20 : 14	241.49
R11 - C20 : 15	0.00
R11 - C20 : 16	0.00
R11 - C20 : 2	245.51
R11 - C20 : 3	38.34
R11 - C20 : 4	31.78
R11 - C20 : 5	34.09
R11 - C20 : 6	134.46
R11 - C20 : 7	220.80
R11 - C20 : 8	79.77
R11 - C20 : 9	21.60
R11 - C21 : 1	46.37
R11 - C21 : 10	145.27
R11 - C21 : 11	46.97
R11 - C21 : 12	47.27
R11 - C21 : 13	54.90
R11 - C21 : 14	256.84
R11 - C21 : 15	53.86
R11 - C21 : 16	157.79
R11 - C21 : 2	47.91
R11 - C21 : 3	215.22
R11 - C21 : 4	56.38
R11 - C21 : 5	78.83
R11 - C21 : 6	84.13
R11 - C21 : 7	13.91
R11 - C21 : 8	92.68
R11 - C21 : 9	16.46
R11 - C22 : 1	73.01
R11 - C22 : 10	10.23
R11 - C22 : 11	51.88
R11 - C22 : 12	98.97
R11 - C22 : 13	5.38
R11 - C22 : 14	100.52
R11 - C22 : 15	96.97
R11 - C22 : 16	27.43
R11 - C22 : 2	10.03
R11 - C22 : 3	57.43
R11 - C22 : 4	22.21
R11 - C22 : 5	21.89
R11 - C22 : 6	42.71
R11 - C22 : 7	130.82
R11 - C22 : 8	31.02
R11 - C22 : 9	219.61
R11 - C23 : 1	86.47
R11 - C23 : 10	98.57
R11 - C23 : 11	66.71
R11 - C23 : 12	40.38
R11 - C23 : 13	64.51
R11 - C23 : 14	208.14
R11 - C23 : 15	0.00
R11 - C23 : 16	39.10
R11 - C23 : 2	187.65
R11 - C23 : 3	60.39
R11 - C23 : 4	135.78
R11 - C23 : 5	58.18
R11 - C23 : 6	159.15
R11 - C23 : 7	216.17
R11 - C23 : 8	47.05
R11 - C23 : 9	0.00
R11 - C24 : 1	74.34
R11 - C24 : 10	115.87
R11 - C24 : 11	18.72
R11 - C24 : 12	0.00
R11 - C24 : 13	22.03
R11 - C24 : 14	147.39
R11 - C24 : 15	0.00
R11 - C24 : 16	32.67
R11 - C24 : 2	214.59
R11 - C24 : 3	79.85
R11 - C24 : 4	1024.28
R11 - C24 : 5	31.82
R11 - C24 : 6	106.63
R11 - C24 : 7	103.77
R11 - C24 : 8	96.67
R11 - C24 : 9	43.78
R11 - C3 : 1	66.67
R11 - C3 : 10	10.38
R11 - C3 : 11	27.90
R11 - C3 : 12	43.21
R11 - C3 : 13	74.25
R11 - C3 : 14	226.14
R11 - C3 : 15	312.48
R11 - C3 : 16	111.58
R11 - C3 : 2	30.84
R11 - C3 : 3	10.38
R11 - C3 : 4	20.46
R11 - C3 : 5	0.00
R11 - C3 : 6	57.42
R11 - C3 : 7	122.26
R11 - C3 : 8	19.37
R11 - C3 : 9	10.57
R11 - C4 : 1	99.12
R11 - C4 : 10	285.79
R11 - C4 : 11	80.22
R11 - C4 : 12	30.58
R11 - C4 : 13	141.97
R11 - C4 : 14	627.04
R11 - C4 : 15	205.27
R11 - C4 : 16	58.76
R11 - C4 : 2	60.60
R11 - C4 : 3	80.05
R11 - C4 : 4	29.18
R11 - C4 : 5	24.96
R11 - C4 : 6	35.74
R11 - C4 : 7	77.63
R11 - C4 : 8	48.41
R11 - C4 : 9	0.00
R11 - C5 : 1	108.31
R11 - C5 : 10	37.61
R11 - C5 : 11	570.56
R11 - C5 : 12	45.37
R11 - C5 : 13	18.12
R11 - C5 : 14	109.48
R11 - C5 : 15	112.13
R11 - C5 : 16	176.89
R11 - C5 : 2	24.75
R11 - C5 : 3	60.04
R11 - C5 : 4	54.56
R11 - C5 : 5	69.37
R11 - C5 : 6	114.22
R11 - C5 : 7	141.74
R11 - C5 : 8	54.92
R11 - C5 : 9	104.59
R11 - C6 : 1	245.78
R11 - C6 : 10	199.87
R11 - C6 : 11	0.00
R11 - C6 : 12	13.33
R11 - C6 : 13	71.27
R11 - C6 : 14	224.98
R11 - C6 : 15	63.14
R11 - C6 : 16	70.39
R11 - C6 : 2	139.60
R11 - C6 : 3	78.05
R11 - C6 : 4	39.80
R11 - C6 : 5	33.40
R11 - C6 : 6	31.88
R11 - C6 : 7	59.15
R11 - C6 : 8	28.60
R11 - C6 : 9	54.09
R11 - C7 : 1	28.55
R11 - C7 : 10	117.27
R11 - C7 : 11	0.00
R11 - C7 : 12	81.50
R11 - C7 : 13	38.92
R11 - C7 : 14	145.78
R11 - C7 : 15	289.12
R11 - C7 : 16	20.49
R11 - C7 : 2	94.22
R11 - C7 : 3	94.97
R11 - C7 : 4	25.76
R11 - C7 : 5	101.14
R11 - C7 : 6	116.99
R11 - C7 : 7	59.80
R11 - C7 : 8	18.35
R11 - C7 : 9	14.73
R11 - C8 : 1	244.47
R11 - C8 : 10	67.89
R11 - C8 : 11	0.00
R11 - C8 : 12	69.33
R11 - C8 : 13	21.70
R11 - C8 : 14	171.74
R11 - C8 : 15	237.14
R11 - C8 : 16	95.67
R11 - C8 : 2	37.43
R11 - C8 : 3	204.07
R11 - C8 : 4	157.55
R11 - C8 : 5	12.49
R11 - C8 : 6	67.55
R11 - C8 : 7	115.64
R11 - C8 : 8	12.07
R11 - C8 : 9	0.00
R11 - C9 : 1	43.53
R11 - C9 : 10	225.90
R11 - C9 : 11	88.06
R11 - C9 : 12	0.00
R11 - C9 : 13	47.81
R11 - C9 : 14	130.38
R11 - C9 : 15	187.79
R11 - C9 : 16	85.13
R11 - C9 : 2	32.78
R11 - C9 : 3	89.28
R11 - C9 : 4	728.33
R11 - C9 : 5	63.48
R11 - C9 : 6	24.85
R11 - C9 : 7	26.64
R11 - C9 : 8	17.69
R11 - C9 : 9	96.75
R12 - C1 : 1	35.48
R12 - C1 : 10	8.34
R12 - C1 : 11	189.91
R12 - C1 : 12	21.68
R12 - C1 : 13	0.00
R12 - C1 : 14	212.16
R12 - C1 : 15	227.46
R12 - C1 : 16	48.74
R12 - C1 : 2	140.78
R12 - C1 : 3	134.63
R12 - C1 : 4	27.01
R12 - C1 : 5	90.27
R12 - C1 : 6	45.08
R12 - C1 : 7	199.82
R12 - C1 : 8	41.32
R12 - C1 : 9	37.05
R12 - C10 : 1	90.53
R12 - C10 : 10	42.49
R12 - C10 : 11	119.62
R12 - C10 : 12	76.30
R12 - C10 : 13	13.49
R12 - C10 : 14	883.47
R12 - C10 : 15	151.42
R12 - C10 : 16	150.59
R12 - C10 : 2	89.82
R12 - C10 : 3	100.40
R12 - C10 : 4	138.24
R12 - C10 : 5	42.25
R12 - C10 : 6	107.86
R12 - C10 : 7	37.76
R12 - C10 : 8	144.81
R12 - C10 : 9	16.67
R12 - C11 : 1	58.71
R12 - C11 : 10	70.01
R12 - C11 : 11	43.72
R12 - C11 : 12	11.93
R12 - C11 : 13	0.00
R12 - C11 : 14	218.39
R12 - C11 : 15	266.12
R12 - C11 : 16	121.82
R12 - C11 : 2	43.77
R12 - C11 : 3	144.12
R12 - C11 : 4	91.47
R12 - C11 : 5	26.72
R12 - C11 : 6	228.17
R12 - C11 : 7	42.77
R12 - C11 : 8	134.36
R12 - C11 : 9	14.98
R12 - C12 : 1	228.40
R12 - C12 : 10	312.32
R12 - C12 : 11	38.90
R12 - C12 : 12	36.81
R12 - C12 : 13	271.14
R12 - C12 : 14	374.78
R12 - C12 : 15	34.66
R12 - C12 : 16	97.63
R12 - C12 : 2	53.57
R12 - C12 : 3	96.75
R12 - C12 : 4	46.38
R12 - C12 : 5	111.11
R12 - C12 : 6	51.08
R12 - C12 : 7	1183.12
R12 - C12 : 8	240.01
R12 - C12 : 9	33.52
R12 - C13 : 1	181.21
R12 - C13 : 10	86.66
R12 - C13 : 11	45.59
R12 - C13 : 12	31.03
R12 - C13 : 13	15.83
R12 - C13 : 14	0.00
R12 - C13 : 15	149.46
R12 - C13 : 16	37.77
R12 - C13 : 2	111.09
R12 - C13 : 3	60.79
R12 - C13 : 4	95.62
R12 - C13 : 5	75.11
R12 - C13 : 6	214.98
R12 - C13 : 7	76.84
R12 - C13 : 8	46.38
R12 - C13 : 9	56.67
R12 - C14 : 1	41.13
R12 - C14 : 10	127.75
R12 - C14 : 11	38.34
R12 - C14 : 12	31.41
R12 - C14 : 13	6.19
R12 - C14 : 14	296.68
R12 - C14 : 15	135.81
R12 - C14 : 16	106.16
R12 - C14 : 2	46.80
R12 - C14 : 3	66.30
R12 - C14 : 4	61.23
R12 - C14 : 5	21.11
R12 - C14 : 6	63.64
R12 - C14 : 7	84.66
R12 - C14 : 8	57.83
R12 - C14 : 9	40.75
R12 - C15 : 1	44.31
R12 - C15 : 10	88.65
R12 - C15 : 11	29.38
R12 - C15 : 12	212.03
R12 - C15 : 13	0.00
R12 - C15 : 14	45.21
R12 - C15 : 15	67.77
R12 - C15 : 16	33.34
R12 - C15 : 2	105.52
R12 - C15 : 3	83.40
R12 - C15 : 4	50.29
R12 - C15 : 5	105.06
R12 - C15 : 6	96.78
R12 - C15 : 7	271.13
R12 - C15 : 8	85.52
R12 - C15 : 9	38.53
R12 - C16 : 1	153.92
R12 - C16 : 10	126.77
R12 - C16 : 11	43.15
R12 - C16 : 12	37.84
R12 - C16 : 13	28.07
R12 - C16 : 14	938.12
R12 - C16 : 15	134.10
R12 - C16 : 16	384.87
R12 - C16 : 2	17.34
R12 - C16 : 3	83.70
R12 - C16 : 4	21.13
R12 - C16 : 5	0.00
R12 - C16 : 6	19.63
R12 - C16 : 7	275.56
R12 - C16 : 8	86.93
R12 - C16 : 9	22.09
R12 - C17 : 1	34.80
R12 - C17 : 10	151.05
R12 - C17 : 11	49.57
R12 - C17 : 12	68.44
R12 - C17 : 13	0.00
R12 - C17 : 14	121.81
R12 - C17 : 15	72.56
R12 - C17 : 16	0.00
R12 - C17 : 2	42.12
R12 - C17 : 3	168.31
R12 - C17 : 4	129.38
R12 - C17 : 5	29.10
R12 - C17 : 6	22.00
R12 - C17 : 7	448.74
R12 - C17 : 8	41.31
R12 - C17 : 9	129.94
R12 - C18 : 1	0.00
R12 - C18 : 10	108.96
R12 - C18 : 11	27.93
R12 - C18 : 12	50.18
R12 - C18 : 13	49.56
R12 - C18 : 14	151.11
R12 - C18 : 15	56.49
R12 - C18 : 16	26.45
R12 - C18 : 2	94.67
R12 - C18 : 3	97.87
R12 - C18 : 4	90.24
R12 - C18 : 5	45.56
R12 - C18 : 6	93.10
R12 - C18 : 7	238.14
R12 - C18 : 8	105.97
R12 - C18 : 9	26.78
R12 - C19 : 1	43.57
R12 - C19 : 10	196.74
R12 - C19 : 11	23.33
R12 - C19 : 12	33.67
R12 - C19 : 13	25.89
R12 - C19 : 14	179.12
R12 - C19 : 15	93.17
R12 - C19 : 16	0.00
R12 - C19 : 2	31.14
R12 - C19 : 3	70.05
R12 - C19 : 4	254.62
R12 - C19 : 5	115.54
R12 - C19 : 6	91.77
R12 - C19 : 7	334.82
R12 - C19 : 8	282.29
R12 - C19 : 9	99.65
R12 - C2 : 1	27.83
R12 - C2 : 10	34.18
R12 - C2 : 11	53.58
R12 - C2 : 12	839.52
R12 - C2 : 13	38.59
R12 - C2 : 14	267.56
R12 - C2 : 15	171.01
R12 - C2 : 16	0.00
R12 - C2 : 2	0.00
R12 - C2 : 3	90.49
R12 - C2 : 4	94.08
R12 - C2 : 5	121.40
R12 - C2 : 6	149.91
R12 - C2 : 7	110.38
R12 - C2 : 8	14.78
R12 - C2 : 9	114.77
R12 - C20 : 1	42.57
R12 - C20 : 10	99.21
R12 - C20 : 11	9.58
R12 - C20 : 12	55.93
R12 - C20 : 13	31.20
R12 - C20 : 14	282.79
R12 - C20 : 15	58.94
R12 - C20 : 16	0.00
R12 - C20 : 2	38.03
R12 - C20 : 3	136.59
R12 - C20 : 4	56.83
R12 - C20 : 5	104.72
R12 - C20 : 6	126.35
R12 - C20 : 7	54.86
R12 - C20 : 8	127.95
R12 - C20 : 9	27.17
R12 - C21 : 1	26.76
R12 - C21 : 10	101.81
R12 - C21 : 11	18.20
R12 - C21 : 12	61.51
R12 - C21 : 13	0.00
R12 - C21 : 14	0.00
R12 - C21 : 15	49.58
R12 - C21 : 16	96.57
R12 - C21 : 2	205.06
R12 - C21 : 3	41.25
R12 - C21 : 4	173.25
R12 - C21 : 5	35.24
R12 - C21 : 6	117.14
R12 - C21 : 7	84.65
R12 - C21 : 8	64.46
R12 - C21 : 9	25.68
R12 - C22 : 1	29.48
R12 - C22 : 10	46.66
R12 - C22 : 11	25.59
R12 - C22 : 12	23.98
R12 - C22 : 13	67.07
R12 - C22 : 14	112.72
R12 - C22 : 15	15.56
R12 - C22 : 16	466.50
R12 - C22 : 2	59.31
R12 - C22 : 3	75.79
R12 - C22 : 4	113.26
R12 - C22 : 5	18.27
R12 - C22 : 6	120.03
R12 - C22 : 7	99.38
R12 - C22 : 8	28.59
R12 - C22 : 9	16.10
R12 - C23 : 1	43.42
R12 - C23 : 10	41.79
R12 - C23 : 11	0.00
R12 - C23 : 12	45.48
R12 - C23 : 13	0.00
R12 - C23 : 14	477.79
R12 - C23 : 15	0.00
R12 - C23 : 16	21.98
R12 - C23 : 2	75.81
R12 - C23 : 3	95.96
R12 - C23 : 4	32.49
R12 - C23 : 5	45.70
R12 - C23 : 6	40.66
R12 - C23 : 7	126.99
R12 - C23 : 8	187.45
R12 - C23 : 9	37.44
R12 - C24 : 1	0.00
R12 - C24 : 10	26.23
R12 - C24 : 11	0.00
R12 - C24 : 12	26.68
R12 - C24 : 13	0.00
R12 - C24 : 14	78.31
R12 - C24 : 15	0.00
R12 - C24 : 16	14.44
R12 - C24 : 2	55.50
R12 - C24 : 3	32.33
R12 - C24 : 4	84.88
R12 - C24 : 5	51.26
R12 - C24 : 6	0.00
R12 - C24 : 7	41.94
R12 - C24 : 8	61.67
R12 - C24 : 9	0.00
R12 - C3 : 1	36.50
R12 - C3 : 10	215.50
R12 - C3 : 11	362.24
R12 - C3 : 12	34.31
R12 - C3 : 13	14.16
R12 - C3 : 14	588.81
R12 - C3 : 15	112.74
R12 - C3 : 16	67.71
R12 - C3 : 2	53.67
R12 - C3 : 3	177.31
R12 - C3 : 4	16.50
R12 - C3 : 5	15.21
R12 - C3 : 6	107.27
R12 - C3 : 7	263.08
R12 - C3 : 8	96.69
R12 - C3 : 9	39.49
R12 - C4 : 1	248.22
R12 - C4 : 10	69.54
R12 - C4 : 11	272.70
R12 - C4 : 12	41.86
R12 - C4 : 13	21.87
R12 - C4 : 14	158.73
R12 - C4 : 15	2710.26
R12 - C4 : 16	121.61
R12 - C4 : 2	56.32
R12 - C4 : 3	1436.53
R12 - C4 : 4	77.64
R12 - C4 : 5	18.00
R12 - C4 : 6	26.68
R12 - C4 : 7	552.87
R12 - C4 : 8	484.97
R12 - C4 : 9	157.40
R12 - C5 : 1	118.47
R12 - C5 : 10	163.69
R12 - C5 : 11	130.31
R12 - C5 : 12	56.10
R12 - C5 : 13	20.23
R12 - C5 : 14	480.34
R12 - C5 : 15	268.62
R12 - C5 : 16	87.95
R12 - C5 : 2	127.02
R12 - C5 : 3	148.35
R12 - C5 : 4	33.44
R12 - C5 : 5	71.54
R12 - C5 : 6	99.00
R12 - C5 : 7	110.28
R12 - C5 : 8	38.37
R12 - C5 : 9	12.17
R12 - C6 : 1	61.55
R12 - C6 : 10	81.45
R12 - C6 : 11	51.63
R12 - C6 : 12	35.81
R12 - C6 : 13	23.65
R12 - C6 : 14	238.73
R12 - C6 : 15	234.40
R12 - C6 : 16	32.09
R12 - C6 : 2	34.36
R12 - C6 : 3	74.17
R12 - C6 : 4	42.22
R12 - C6 : 5	105.01
R12 - C6 : 6	195.79
R12 - C6 : 7	213.19
R12 - C6 : 8	38.00
R12 - C6 : 9	34.55
R12 - C7 : 1	40.25
R12 - C7 : 10	152.59
R12 - C7 : 11	37.18
R12 - C7 : 12	69.26
R12 - C7 : 13	9.23
R12 - C7 : 14	202.19
R12 - C7 : 15	57.59
R12 - C7 : 16	69.81
R12 - C7 : 2	97.93
R12 - C7 : 3	48.67
R12 - C7 : 4	35.07
R12 - C7 : 5	28.28
R12 - C7 : 6	381.95
R12 - C7 : 7	54.38
R12 - C7 : 8	167.99
R12 - C7 : 9	10.50
R12 - C8 : 1	102.32
R12 - C8 : 10	88.53
R12 - C8 : 11	177.39
R12 - C8 : 12	119.40
R12 - C8 : 13	18.14
R12 - C8 : 14	127.08
R12 - C8 : 15	153.16
R12 - C8 : 16	101.83
R12 - C8 : 2	59.05
R12 - C8 : 3	573.22
R12 - C8 : 4	40.36
R12 - C8 : 5	16.53
R12 - C8 : 6	156.34
R12 - C8 : 7	93.85
R12 - C8 : 8	98.42
R12 - C8 : 9	15.85
R12 - C9 : 1	123.32
R12 - C9 : 10	141.15
R12 - C9 : 11	48.45
R12 - C9 : 12	55.39
R12 - C9 : 13	9.43
R12 - C9 : 14	91.46
R12 - C9 : 15	25.85
R12 - C9 : 16	90.42
R12 - C9 : 2	102.00
R12 - C9 : 3	0.00
R12 - C9 : 4	67.85
R12 - C9 : 5	39.16
R12 - C9 : 6	126.94
R12 - C9 : 7	99.50
R12 - C9 : 8	101.51
R12 - C9 : 9	0.00
R13 - C1 : 1	179.10
R13 - C1 : 10	11.87
R13 - C1 : 11	10.14
R13 - C1 : 12	16.54
R13 - C1 : 13	27.00
R13 - C1 : 14	179.97
R13 - C1 : 15	18.33
R13 - C1 : 16	68.96
R13 - C1 : 2	60.42
R13 - C1 : 3	162.13
R13 - C1 : 4	21.55
R13 - C1 : 5	0.00
R13 - C1 : 6	12.82
R13 - C1 : 7	65.76
R13 - C1 : 8	41.45
R13 - C1 : 9	5.80
R13 - C10 : 1	79.87
R13 - C10 : 10	101.90
R13 - C10 : 11	55.67
R13 - C10 : 12	64.60
R13 - C10 : 13	28.75
R13 - C10 : 14	68.50
R13 - C10 : 15	123.94
R13 - C10 : 16	128.13
R13 - C10 : 2	259.53
R13 - C10 : 3	62.59
R13 - C10 : 4	18.42
R13 - C10 : 5	0.00
R13 - C10 : 6	0.00
R13 - C10 : 7	85.47
R13 - C10 : 8	86.00
R13 - C10 : 9	29.22
R13 - C11 : 1	131.28
R13 - C11 : 10	34.88
R13 - C11 : 11	27.00
R13 - C11 : 12	137.54
R13 - C11 : 13	0.00
R13 - C11 : 14	84.25
R13 - C11 : 15	101.76
R13 - C11 : 16	0.00
R13 - C11 : 2	66.61
R13 - C11 : 3	42.54
R13 - C11 : 4	84.16
R13 - C11 : 5	43.64
R13 - C11 : 6	0.00
R13 - C11 : 7	76.72
R13 - C11 : 8	682.37
R13 - C11 : 9	34.71
R13 - C12 : 1	237.68
R13 - C12 : 10	43.20
R13 - C12 : 11	67.33
R13 - C12 : 12	58.11
R13 - C12 : 13	98.88
R13 - C12 : 14	138.32
R13 - C12 : 15	151.69
R13 - C12 : 16	43.13
R13 - C12 : 2	49.86
R13 - C12 : 3	105.30
R13 - C12 : 4	23.84
R13 - C12 : 5	49.13
R13 - C12 : 6	638.16
R13 - C12 : 7	91.70
R13 - C12 : 8	66.78
R13 - C12 : 9	43.81
R13 - C13 : 1	204.02
R13 - C13 : 10	129.23
R13 - C13 : 11	16.64
R13 - C13 : 12	45.12
R13 - C13 : 13	0.00
R13 - C13 : 14	81.29
R13 - C13 : 15	130.86
R13 - C13 : 16	350.94
R13 - C13 : 2	39.48
R13 - C13 : 3	93.21
R13 - C13 : 4	79.59
R13 - C13 : 5	16.52
R13 - C13 : 6	16.21
R13 - C13 : 7	8.75
R13 - C13 : 8	348.68
R13 - C13 : 9	14.92
R13 - C14 : 1	245.90
R13 - C14 : 10	90.44
R13 - C14 : 11	0.00
R13 - C14 : 12	58.27
R13 - C14 : 13	40.07
R13 - C14 : 14	152.56
R13 - C14 : 15	269.11
R13 - C14 : 16	36.72
R13 - C14 : 2	210.00
R13 - C14 : 3	225.29
R13 - C14 : 4	43.60
R13 - C14 : 5	24.20
R13 - C14 : 6	27.30
R13 - C14 : 7	302.73
R13 - C14 : 8	0.00
R13 - C14 : 9	86.06
R13 - C15 : 1	145.84
R13 - C15 : 10	48.78
R13 - C15 : 11	39.57
R13 - C15 : 12	32.32
R13 - C15 : 13	23.04
R13 - C15 : 14	124.26
R13 - C15 : 15	50.75
R13 - C15 : 16	65.22
R13 - C15 : 2	83.75
R13 - C15 : 3	39.20
R13 - C15 : 4	53.22
R13 - C15 : 5	0.00
R13 - C15 : 6	55.58
R13 - C15 : 7	140.35
R13 - C15 : 8	41.96
R13 - C15 : 9	52.82
R13 - C16 : 1	310.80
R13 - C16 : 10	76.81
R13 - C16 : 11	83.66
R13 - C16 : 12	72.55
R13 - C16 : 13	33.29
R13 - C16 : 14	207.89
R13 - C16 : 15	81.83
R13 - C16 : 16	63.08
R13 - C16 : 2	154.20
R13 - C16 : 3	210.37
R13 - C16 : 4	46.07
R13 - C16 : 5	19.33
R13 - C16 : 6	82.83
R13 - C16 : 7	130.91
R13 - C16 : 8	98.20
R13 - C16 : 9	53.79
R13 - C17 : 1	15.84
R13 - C17 : 10	120.75
R13 - C17 : 11	32.05
R13 - C17 : 12	63.87
R13 - C17 : 13	65.70
R13 - C17 : 14	86.03
R13 - C17 : 15	81.98
R13 - C17 : 16	35.44
R13 - C17 : 2	215.62
R13 - C17 : 3	105.66
R13 - C17 : 4	138.42
R13 - C17 : 5	70.57
R13 - C17 : 6	150.29
R13 - C17 : 7	118.64
R13 - C17 : 8	261.98
R13 - C17 : 9	23.90
R13 - C18 : 1	57.87
R13 - C18 : 10	53.85
R13 - C18 : 11	20.71
R13 - C18 : 12	226.12
R13 - C18 : 13	42.06
R13 - C18 : 14	110.75
R13 - C18 : 15	133.47
R13 - C18 : 16	85.52
R13 - C18 : 2	103.35
R13 - C18 : 3	54.06
R13 - C18 : 4	36.92
R13 - C18 : 5	22.28
R13 - C18 : 6	119.70
R13 - C18 : 7	74.06
R13 - C18 : 8	129.65
R13 - C18 : 9	34.95
R13 - C19 : 1	206.54
R13 - C19 : 10	76.80
R13 - C19 : 11	30.70
R13 - C19 : 12	77.35
R13 - C19 : 13	27.56
R13 - C19 : 14	202.96
R13 - C19 : 15	15.88
R13 - C19 : 16	42.58
R13 - C19 : 2	44.25
R13 - C19 : 3	77.76
R13 - C19 : 4	42.69
R13 - C19 : 5	28.82
R13 - C19 : 6	140.39
R13 - C19 : 7	191.88
R13 - C19 : 8	88.88
R13 - C19 : 9	44.36
R13 - C2 : 1	100.47
R13 - C2 : 10	57.29
R13 - C2 : 11	559.99
R13 - C2 : 12	232.27
R13 - C2 : 13	0.00
R13 - C2 : 14	21.73
R13 - C2 : 15	49.40
R13 - C2 : 16	245.54
R13 - C2 : 2	84.73
R13 - C2 : 3	192.28
R13 - C2 : 4	0.00
R13 - C2 : 5	87.95
R13 - C2 : 6	37.33
R13 - C2 : 7	364.86
R13 - C2 : 8	94.83
R13 - C2 : 9	45.00
R13 - C20 : 1	65.77
R13 - C20 : 10	14.14
R13 - C20 : 11	61.16
R13 - C20 : 12	685.98
R13 - C20 : 13	34.42
R13 - C20 : 14	265.10
R13 - C20 : 15	76.80
R13 - C20 : 16	46.12
R13 - C20 : 2	43.05
R13 - C20 : 3	0.00
R13 - C20 : 4	35.59
R13 - C20 : 5	39.64
R13 - C20 : 6	64.58
R13 - C20 : 7	56.40
R13 - C20 : 8	16.72
R13 - C20 : 9	0.00
R13 - C21 : 1	0.00
R13 - C21 : 10	87.15
R13 - C21 : 11	14.62
R13 - C21 : 12	57.68
R13 - C21 : 13	36.99
R13 - C21 : 14	98.54
R13 - C21 : 15	113.93
R13 - C21 : 16	41.08
R13 - C21 : 2	168.55
R13 - C21 : 3	96.36
R13 - C21 : 4	63.42
R13 - C21 : 5	41.02
R13 - C21 : 6	101.54
R13 - C21 : 7	40.78
R13 - C21 : 8	65.02
R13 - C21 : 9	37.98
R13 - C22 : 1	62.92
R13 - C22 : 10	108.31
R13 - C22 : 11	64.86
R13 - C22 : 12	116.24
R13 - C22 : 13	61.58
R13 - C22 : 14	410.86
R13 - C22 : 15	41.39
R13 - C22 : 16	43.59
R13 - C22 : 2	84.78
R13 - C22 : 3	84.14
R13 - C22 : 4	38.82
R13 - C22 : 5	27.58
R13 - C22 : 6	192.49
R13 - C22 : 7	27.16
R13 - C22 : 8	0.00
R13 - C22 : 9	14.79
R13 - C23 : 1	57.95
R13 - C23 : 10	72.88
R13 - C23 : 11	56.48
R13 - C23 : 12	23.39
R13 - C23 : 13	243.93
R13 - C23 : 14	320.85
R13 - C23 : 15	51.64
R13 - C23 : 16	46.84
R13 - C23 : 2	98.51
R13 - C23 : 3	83.26
R13 - C23 : 4	151.81
R13 - C23 : 5	47.82
R13 - C23 : 6	139.93
R13 - C23 : 7	41.97
R13 - C23 : 8	80.42
R13 - C23 : 9	30.26
R13 - C24 : 1	38.39
R13 - C24 : 10	94.92
R13 - C24 : 11	14.07
R13 - C24 : 12	67.34
R13 - C24 : 13	61.82
R13 - C24 : 14	171.80
R13 - C24 : 15	96.71
R13 - C24 : 16	64.19
R13 - C24 : 2	166.45
R13 - C24 : 3	97.80
R13 - C24 : 4	201.83
R13 - C24 : 5	56.96
R13 - C24 : 6	17.77
R13 - C24 : 7	88.52
R13 - C24 : 8	16.05
R13 - C24 : 9	71.02
R13 - C3 : 1	106.38
R13 - C3 : 10	37.26
R13 - C3 : 11	131.31
R13 - C3 : 12	27.71
R13 - C3 : 13	19.49
R13 - C3 : 14	162.14
R13 - C3 : 15	69.96
R13 - C3 : 16	57.08
R13 - C3 : 2	65.71
R13 - C3 : 3	57.57
R13 - C3 : 4	25.53
R13 - C3 : 5	32.71
R13 - C3 : 6	15.87
R13 - C3 : 7	117.07
R13 - C3 : 8	25.60
R13 - C3 : 9	16.09
R13 - C4 : 1	136.11
R13 - C4 : 10	73.70
R13 - C4 : 11	33.40
R13 - C4 : 12	72.14
R13 - C4 : 13	34.73
R13 - C4 : 14	17.06
R13 - C4 : 15	81.25
R13 - C4 : 16	0.00
R13 - C4 : 2	194.00
R13 - C4 : 3	301.76
R13 - C4 : 4	53.17
R13 - C4 : 5	46.01
R13 - C4 : 6	11.35
R13 - C4 : 7	210.71
R13 - C4 : 8	199.06
R13 - C4 : 9	39.87
R13 - C5 : 1	48.57
R13 - C5 : 10	46.69
R13 - C5 : 11	12.32
R13 - C5 : 12	0.00
R13 - C5 : 13	41.93
R13 - C5 : 14	184.42
R13 - C5 : 15	23.96
R13 - C5 : 16	47.93
R13 - C5 : 2	70.44
R13 - C5 : 3	56.30
R13 - C5 : 4	110.26
R13 - C5 : 5	53.10
R13 - C5 : 6	35.43
R13 - C5 : 7	118.51
R13 - C5 : 8	175.66
R13 - C5 : 9	23.02
R13 - C6 : 1	85.38
R13 - C6 : 10	64.38
R13 - C6 : 11	104.34
R13 - C6 : 12	72.54
R13 - C6 : 13	13.27
R13 - C6 : 14	105.79
