ID_REF	VALUE
R11 - C18 : 2	56.29
R11 - C18 : 3	16.14
R11 - C18 : 4	142.61
R11 - C18 : 5	38.55
R11 - C18 : 6	131.44
R11 - C18 : 7	212.66
R11 - C18 : 8	80.04
R11 - C18 : 9	0.00
R11 - C19 : 1	29.06
R11 - C19 : 10	50.72
R11 - C19 : 11	44.12
R11 - C19 : 12	56.68
R11 - C19 : 13	57.20
R11 - C19 : 14	434.65
R11 - C19 : 15	44.70
R11 - C19 : 16	646.37
R11 - C19 : 2	55.38
R11 - C19 : 3	136.43
R11 - C19 : 4	862.83
R11 - C19 : 5	54.12
R11 - C19 : 6	80.60
R11 - C19 : 7	72.70
R11 - C19 : 8	73.15
R11 - C19 : 9	0.00
R11 - C2 : 1	45.63
R11 - C2 : 10	9.98
R11 - C2 : 11	29.64
R11 - C2 : 12	10.28
R11 - C2 : 13	24.19
R11 - C2 : 14	0.00
R11 - C2 : 15	25.62
R11 - C2 : 16	17.87
R11 - C2 : 2	134.68
R11 - C2 : 3	57.09
R11 - C2 : 4	56.00
R11 - C2 : 5	8.78
R11 - C2 : 6	15.38
R11 - C2 : 7	72.53
R11 - C2 : 8	18.14
R11 - C2 : 9	28.22
R11 - C20 : 1	67.35
R11 - C20 : 10	109.78
R11 - C20 : 11	6.94
R11 - C20 : 12	139.12
R11 - C20 : 13	33.38
R11 - C20 : 14	274.69
R11 - C20 : 15	0.00
R11 - C20 : 16	0.00
R11 - C20 : 2	671.63
R11 - C20 : 3	38.33
R11 - C20 : 4	35.49
R11 - C20 : 5	35.77
R11 - C20 : 6	180.88
R11 - C20 : 7	387.16
R11 - C20 : 8	103.23
R11 - C20 : 9	28.26
R11 - C21 : 1	6.97
R11 - C21 : 10	130.92
R11 - C21 : 11	26.86
R11 - C21 : 12	52.79
R11 - C21 : 13	37.39
R11 - C21 : 14	387.75
R11 - C21 : 15	71.24
R11 - C21 : 16	169.65
R11 - C21 : 2	46.36
R11 - C21 : 3	237.29
R11 - C21 : 4	131.96
R11 - C21 : 5	108.56
R11 - C21 : 6	112.21
R11 - C21 : 7	16.55
R11 - C21 : 8	119.51
R11 - C21 : 9	17.88
R11 - C22 : 1	208.16
R11 - C22 : 10	8.20
R11 - C22 : 11	41.65
R11 - C22 : 12	112.37
R11 - C22 : 13	7.50
R11 - C22 : 14	119.08
R11 - C22 : 15	143.95
R11 - C22 : 16	55.65
R11 - C22 : 2	7.08
R11 - C22 : 3	97.59
R11 - C22 : 4	38.48
R11 - C22 : 5	29.26
R11 - C22 : 6	60.82
R11 - C22 : 7	164.86
R11 - C22 : 8	41.49
R11 - C22 : 9	289.35
R11 - C23 : 1	87.03
R11 - C23 : 10	107.42
R11 - C23 : 11	59.87
R11 - C23 : 12	67.80
R11 - C23 : 13	71.56
R11 - C23 : 14	227.06
R11 - C23 : 15	0.00
R11 - C23 : 16	14.64
R11 - C23 : 2	126.50
R11 - C23 : 3	72.82
R11 - C23 : 4	216.93
R11 - C23 : 5	65.77
R11 - C23 : 6	283.33
R11 - C23 : 7	402.58
R11 - C23 : 8	70.21
R11 - C23 : 9	5.89
R11 - C24 : 1	150.26
R11 - C24 : 10	172.00
R11 - C24 : 11	11.94
R11 - C24 : 12	4.36
R11 - C24 : 13	29.21
R11 - C24 : 14	157.27
R11 - C24 : 15	0.00
R11 - C24 : 16	39.89
R11 - C24 : 2	198.88
R11 - C24 : 3	63.26
R11 - C24 : 4	771.21
R11 - C24 : 5	26.41
R11 - C24 : 6	177.38
R11 - C24 : 7	106.43
R11 - C24 : 8	88.83
R11 - C24 : 9	62.32
R11 - C3 : 1	44.68
R11 - C3 : 10	9.90
R11 - C3 : 11	25.61
R11 - C3 : 12	55.90
R11 - C3 : 13	5.05
R11 - C3 : 14	181.92
R11 - C3 : 15	209.96
R11 - C3 : 16	59.69
R11 - C3 : 2	18.83
R11 - C3 : 3	9.74
R11 - C3 : 4	31.63
R11 - C3 : 5	2.04
R11 - C3 : 6	33.11
R11 - C3 : 7	72.50
R11 - C3 : 8	19.84
R11 - C3 : 9	7.73
R11 - C4 : 1	71.29
R11 - C4 : 10	457.63
R11 - C4 : 11	57.20
R11 - C4 : 12	26.39
R11 - C4 : 13	29.16
R11 - C4 : 14	836.39
R11 - C4 : 15	143.02
R11 - C4 : 16	60.10
R11 - C4 : 2	48.70
R11 - C4 : 3	89.76
R11 - C4 : 4	41.29
R11 - C4 : 5	30.01
R11 - C4 : 6	48.80
R11 - C4 : 7	67.56
R11 - C4 : 8	80.46
R11 - C4 : 9	0.00
R11 - C5 : 1	84.53
R11 - C5 : 10	29.38
R11 - C5 : 11	289.53
R11 - C5 : 12	44.00
R11 - C5 : 13	7.30
R11 - C5 : 14	98.69
R11 - C5 : 15	77.12
R11 - C5 : 16	123.07
R11 - C5 : 2	17.01
R11 - C5 : 3	80.28
R11 - C5 : 4	44.03
R11 - C5 : 5	46.38
R11 - C5 : 6	120.99
R11 - C5 : 7	218.43
R11 - C5 : 8	49.48
R11 - C5 : 9	166.80
R11 - C6 : 1	417.63
R11 - C6 : 10	178.30
R11 - C6 : 11	3.36
R11 - C6 : 12	24.43
R11 - C6 : 13	39.48
R11 - C6 : 14	215.65
R11 - C6 : 15	91.85
R11 - C6 : 16	41.06
R11 - C6 : 2	90.85
R11 - C6 : 3	37.21
R11 - C6 : 4	25.73
R11 - C6 : 5	52.27
R11 - C6 : 6	523.37
R11 - C6 : 7	57.42
R11 - C6 : 8	28.94
R11 - C6 : 9	37.94
R11 - C7 : 1	24.54
R11 - C7 : 10	85.26
R11 - C7 : 11	0.00
R11 - C7 : 12	94.33
R11 - C7 : 13	17.31
R11 - C7 : 14	108.75
R11 - C7 : 15	528.12
R11 - C7 : 16	23.35
R11 - C7 : 2	56.29
R11 - C7 : 3	92.78
R11 - C7 : 4	36.23
R11 - C7 : 5	86.81
R11 - C7 : 6	137.80
R11 - C7 : 7	38.28
R11 - C7 : 8	32.46
R11 - C7 : 9	25.81
R11 - C8 : 1	166.27
R11 - C8 : 10	61.01
R11 - C8 : 11	0.00
R11 - C8 : 12	74.83
R11 - C8 : 13	3.93
R11 - C8 : 14	133.92
R11 - C8 : 15	164.13
R11 - C8 : 16	82.04
R11 - C8 : 2	26.90
R11 - C8 : 3	160.54
R11 - C8 : 4	192.77
R11 - C8 : 5	15.36
R11 - C8 : 6	52.91
R11 - C8 : 7	90.18
R11 - C8 : 8	16.74
R11 - C8 : 9	0.00
R11 - C9 : 1	44.87
R11 - C9 : 10	267.44
R11 - C9 : 11	58.91
R11 - C9 : 12	2.60
R11 - C9 : 13	17.57
R11 - C9 : 14	117.20
R11 - C9 : 15	197.41
R11 - C9 : 16	53.96
R11 - C9 : 2	28.74
R11 - C9 : 3	118.33
R11 - C9 : 4	535.32
R11 - C9 : 5	68.06
R11 - C9 : 6	24.30
R11 - C9 : 7	20.54
R11 - C9 : 8	27.41
R11 - C9 : 9	107.08
R12 - C1 : 1	20.72
R12 - C1 : 10	0.00
R12 - C1 : 11	113.04
R12 - C1 : 12	22.64
R12 - C1 : 13	5.61
R12 - C1 : 14	117.78
R12 - C1 : 15	148.26
R12 - C1 : 16	29.68
R12 - C1 : 2	59.55
R12 - C1 : 3	41.02
R12 - C1 : 4	13.36
R12 - C1 : 5	43.01
R12 - C1 : 6	28.95
R12 - C1 : 7	103.46
R12 - C1 : 8	23.56
R12 - C1 : 9	54.75
R12 - C10 : 1	442.31
R12 - C10 : 10	37.51
R12 - C10 : 11	71.67
R12 - C10 : 12	115.10
R12 - C10 : 13	19.68
R12 - C10 : 14	1302.92
R12 - C10 : 15	139.50
R12 - C10 : 16	93.02
R12 - C10 : 2	91.59
R12 - C10 : 3	83.96
R12 - C10 : 4	119.93
R12 - C10 : 5	37.76
R12 - C10 : 6	81.12
R12 - C10 : 7	40.01
R12 - C10 : 8	201.65
R12 - C10 : 9	22.58
R12 - C11 : 1	118.99
R12 - C11 : 10	47.48
R12 - C11 : 11	46.56
R12 - C11 : 12	17.91
R12 - C11 : 13	0.00
R12 - C11 : 14	189.01
R12 - C11 : 15	380.20
R12 - C11 : 16	124.68
R12 - C11 : 2	14.87
R12 - C11 : 3	56.35
R12 - C11 : 4	69.20
R12 - C11 : 5	39.92
R12 - C11 : 6	222.31
R12 - C11 : 7	46.65
R12 - C11 : 8	141.06
R12 - C11 : 9	23.08
R12 - C12 : 1	153.76
R12 - C12 : 10	485.60
R12 - C12 : 11	37.72
R12 - C12 : 12	43.35
R12 - C12 : 13	234.33
R12 - C12 : 14	269.93
R12 - C12 : 15	40.33
R12 - C12 : 16	108.49
R12 - C12 : 2	45.45
R12 - C12 : 3	107.05
R12 - C12 : 4	61.97
R12 - C12 : 5	145.42
R12 - C12 : 6	31.79
R12 - C12 : 7	901.42
R12 - C12 : 8	285.62
R12 - C12 : 9	57.62
R12 - C13 : 1	166.40
R12 - C13 : 10	104.85
R12 - C13 : 11	33.83
R12 - C13 : 12	27.01
R12 - C13 : 13	7.18
R12 - C13 : 14	0.00
R12 - C13 : 15	187.27
R12 - C13 : 16	20.94
R12 - C13 : 2	65.45
R12 - C13 : 3	70.00
R12 - C13 : 4	75.16
R12 - C13 : 5	58.94
R12 - C13 : 6	227.08
R12 - C13 : 7	83.08
R12 - C13 : 8	51.91
R12 - C13 : 9	73.21
R12 - C14 : 1	3.44
R12 - C14 : 10	84.74
R12 - C14 : 11	53.68
R12 - C14 : 12	31.13
R12 - C14 : 13	10.66
R12 - C14 : 14	268.67
R12 - C14 : 15	129.02
R12 - C14 : 16	52.61
R12 - C14 : 2	41.41
R12 - C14 : 3	49.91
R12 - C14 : 4	119.94
R12 - C14 : 5	22.90
R12 - C14 : 6	73.61
R12 - C14 : 7	75.32
R12 - C14 : 8	92.96
R12 - C14 : 9	73.19
R12 - C15 : 1	61.50
R12 - C15 : 10	70.25
R12 - C15 : 11	31.56
R12 - C15 : 12	121.30
R12 - C15 : 13	0.00
R12 - C15 : 14	47.89
R12 - C15 : 15	108.70
R12 - C15 : 16	22.20
R12 - C15 : 2	112.29
R12 - C15 : 3	84.28
R12 - C15 : 4	53.68
R12 - C15 : 5	109.95
R12 - C15 : 6	144.55
R12 - C15 : 7	129.58
R12 - C15 : 8	101.22
R12 - C15 : 9	79.40
R12 - C16 : 1	143.29
R12 - C16 : 10	69.63
R12 - C16 : 11	42.63
R12 - C16 : 12	40.88
R12 - C16 : 13	21.22
R12 - C16 : 14	994.86
R12 - C16 : 15	147.81
R12 - C16 : 16	518.98
R12 - C16 : 2	11.65
R12 - C16 : 3	80.91
R12 - C16 : 4	30.47
R12 - C16 : 5	0.00
R12 - C16 : 6	25.61
R12 - C16 : 7	211.27
R12 - C16 : 8	78.91
R12 - C16 : 9	28.00
R12 - C17 : 1	31.99
R12 - C17 : 10	178.94
R12 - C17 : 11	59.86
R12 - C17 : 12	69.57
R12 - C17 : 13	8.51
R12 - C17 : 14	171.99
R12 - C17 : 15	92.68
R12 - C17 : 16	0.00
R12 - C17 : 2	43.76
R12 - C17 : 3	154.38
R12 - C17 : 4	189.21
R12 - C17 : 5	37.99
R12 - C17 : 6	39.56
R12 - C17 : 7	326.34
R12 - C17 : 8	35.54
R12 - C17 : 9	151.41
R12 - C18 : 1	7.34
R12 - C18 : 10	120.04
R12 - C18 : 11	19.31
R12 - C18 : 12	80.49
R12 - C18 : 13	44.44
R12 - C18 : 14	173.01
R12 - C18 : 15	64.25
R12 - C18 : 16	39.21
R12 - C18 : 2	93.33
R12 - C18 : 3	90.57
R12 - C18 : 4	117.29
R12 - C18 : 5	55.04
R12 - C18 : 6	142.84
R12 - C18 : 7	183.22
R12 - C18 : 8	116.38
R12 - C18 : 9	32.10
R12 - C19 : 1	63.47
R12 - C19 : 10	111.78
R12 - C19 : 11	19.71
R12 - C19 : 12	48.03
R12 - C19 : 13	19.49
R12 - C19 : 14	249.72
R12 - C19 : 15	97.76
R12 - C19 : 16	0.00
R12 - C19 : 2	54.69
R12 - C19 : 3	101.62
R12 - C19 : 4	304.90
R12 - C19 : 5	182.07
R12 - C19 : 6	132.09
R12 - C19 : 7	263.54
R12 - C19 : 8	351.75
R12 - C19 : 9	136.18
R12 - C2 : 1	24.10
R12 - C2 : 10	16.71
R12 - C2 : 11	36.12
R12 - C2 : 12	257.03
R12 - C2 : 13	10.74
R12 - C2 : 14	213.85
R12 - C2 : 15	89.67
R12 - C2 : 16	0.00
R12 - C2 : 2	0.00
R12 - C2 : 3	70.75
R12 - C2 : 4	131.99
R12 - C2 : 5	95.34
R12 - C2 : 6	109.87
R12 - C2 : 7	79.81
R12 - C2 : 8	12.96
R12 - C2 : 9	39.48
R12 - C20 : 1	28.79
R12 - C20 : 10	130.46
R12 - C20 : 11	8.89
R12 - C20 : 12	96.38
R12 - C20 : 13	44.34
R12 - C20 : 14	359.50
R12 - C20 : 15	102.41
R12 - C20 : 16	0.00
R12 - C20 : 2	29.07
R12 - C20 : 3	200.65
R12 - C20 : 4	101.10
R12 - C20 : 5	189.70
R12 - C20 : 6	162.79
R12 - C20 : 7	74.43
R12 - C20 : 8	189.05
R12 - C20 : 9	29.34
R12 - C21 : 1	21.70
R12 - C21 : 10	120.67
R12 - C21 : 11	14.48
R12 - C21 : 12	100.49
R12 - C21 : 13	5.79
R12 - C21 : 14	0.00
R12 - C21 : 15	114.71
R12 - C21 : 16	38.48
R12 - C21 : 2	295.35
R12 - C21 : 3	71.39
R12 - C21 : 4	263.59
R12 - C21 : 5	46.09
R12 - C21 : 6	236.50
R12 - C21 : 7	119.40
R12 - C21 : 8	95.14
R12 - C21 : 9	37.06
R12 - C22 : 1	30.57
R12 - C22 : 10	77.78
R12 - C22 : 11	22.20
R12 - C22 : 12	28.69
R12 - C22 : 13	113.52
R12 - C22 : 14	148.54
R12 - C22 : 15	14.25
R12 - C22 : 16	100.44
R12 - C22 : 2	46.36
R12 - C22 : 3	81.90
R12 - C22 : 4	132.88
R12 - C22 : 5	26.33
R12 - C22 : 6	203.95
R12 - C22 : 7	105.96
R12 - C22 : 8	28.95
R12 - C22 : 9	31.34
R12 - C23 : 1	50.36
R12 - C23 : 10	60.44
R12 - C23 : 11	10.55
R12 - C23 : 12	55.02
R12 - C23 : 13	0.00
R12 - C23 : 14	845.64
R12 - C23 : 15	5.24
R12 - C23 : 16	24.72
R12 - C23 : 2	78.76
R12 - C23 : 3	170.75
R12 - C23 : 4	56.37
R12 - C23 : 5	63.44
R12 - C23 : 6	67.13
R12 - C23 : 7	132.93
R12 - C23 : 8	188.56
R12 - C23 : 9	58.88
R12 - C24 : 1	0.00
R12 - C24 : 10	24.90
R12 - C24 : 11	0.00
R12 - C24 : 12	16.60
R12 - C24 : 13	0.00
R12 - C24 : 14	104.68
R12 - C24 : 15	8.58
R12 - C24 : 16	9.45
R12 - C24 : 2	44.83
R12 - C24 : 3	21.76
R12 - C24 : 4	193.53
R12 - C24 : 5	365.94
R12 - C24 : 6	9.74
R12 - C24 : 7	43.57
R12 - C24 : 8	45.64
R12 - C24 : 9	0.00
R12 - C3 : 1	36.31
R12 - C3 : 10	81.34
R12 - C3 : 11	225.08
R12 - C3 : 12	27.01
R12 - C3 : 13	3.38
R12 - C3 : 14	324.62
R12 - C3 : 15	73.33
R12 - C3 : 16	13.12
R12 - C3 : 2	44.67
R12 - C3 : 3	172.50
R12 - C3 : 4	17.34
R12 - C3 : 5	9.73
R12 - C3 : 6	37.18
R12 - C3 : 7	195.99
R12 - C3 : 8	71.64
R12 - C3 : 9	33.40
R12 - C4 : 1	191.98
R12 - C4 : 10	52.34
R12 - C4 : 11	165.27
R12 - C4 : 12	39.54
R12 - C4 : 13	27.82
R12 - C4 : 14	79.23
R12 - C4 : 15	796.39
R12 - C4 : 16	79.68
R12 - C4 : 2	40.79
R12 - C4 : 3	1010.59
R12 - C4 : 4	129.06
R12 - C4 : 5	19.92
R12 - C4 : 6	15.54
R12 - C4 : 7	301.11
R12 - C4 : 8	350.35
R12 - C4 : 9	185.02
R12 - C5 : 1	82.37
R12 - C5 : 10	120.64
R12 - C5 : 11	88.12
R12 - C5 : 12	48.38
R12 - C5 : 13	14.61
R12 - C5 : 14	336.77
R12 - C5 : 15	296.09
R12 - C5 : 16	59.90
R12 - C5 : 2	101.92
R12 - C5 : 3	135.39
R12 - C5 : 4	55.58
R12 - C5 : 5	56.73
R12 - C5 : 6	147.07
R12 - C5 : 7	100.23
R12 - C5 : 8	17.04
R12 - C5 : 9	13.07
R12 - C6 : 1	84.81
R12 - C6 : 10	73.69
R12 - C6 : 11	38.32
R12 - C6 : 12	29.70
R12 - C6 : 13	16.46
R12 - C6 : 14	306.84
R12 - C6 : 15	195.10
R12 - C6 : 16	31.23
R12 - C6 : 2	72.46
R12 - C6 : 3	60.48
R12 - C6 : 4	38.63
R12 - C6 : 5	183.94
R12 - C6 : 6	162.54
R12 - C6 : 7	119.24
R12 - C6 : 8	24.22
R12 - C6 : 9	71.91
R12 - C7 : 1	69.67
R12 - C7 : 10	71.66
R12 - C7 : 11	32.82
R12 - C7 : 12	67.45
R12 - C7 : 13	7.72
R12 - C7 : 14	250.82
R12 - C7 : 15	37.59
R12 - C7 : 16	50.78
R12 - C7 : 2	59.71
R12 - C7 : 3	54.82
R12 - C7 : 4	28.70
R12 - C7 : 5	26.74
R12 - C7 : 6	367.79
R12 - C7 : 7	34.13
R12 - C7 : 8	200.09
R12 - C7 : 9	7.89
R12 - C8 : 1	108.13
R12 - C8 : 10	89.65
R12 - C8 : 11	134.30
R12 - C8 : 12	118.42
R12 - C8 : 13	10.33
R12 - C8 : 14	148.00
R12 - C8 : 15	173.74
R12 - C8 : 16	90.56
R12 - C8 : 2	30.57
R12 - C8 : 3	679.69
R12 - C8 : 4	44.94
R12 - C8 : 5	22.85
R12 - C8 : 6	137.83
R12 - C8 : 7	81.95
R12 - C8 : 8	133.04
R12 - C8 : 9	33.04
R12 - C9 : 1	80.54
R12 - C9 : 10	194.32
R12 - C9 : 11	31.87
R12 - C9 : 12	59.46
R12 - C9 : 13	3.57
R12 - C9 : 14	108.68
R12 - C9 : 15	31.93
R12 - C9 : 16	83.96
R12 - C9 : 2	19.96
R12 - C9 : 3	0.00
R12 - C9 : 4	73.58
R12 - C9 : 5	32.50
R12 - C9 : 6	78.32
R12 - C9 : 7	148.05
R12 - C9 : 8	161.78
R12 - C9 : 9	10.24
R13 - C1 : 1	100.18
R13 - C1 : 10	4.18
R13 - C1 : 11	5.62
R13 - C1 : 12	9.83
R13 - C1 : 13	48.62
R13 - C1 : 14	111.10
R13 - C1 : 15	11.46
R13 - C1 : 16	6.83
R13 - C1 : 2	30.26
R13 - C1 : 3	87.82
R13 - C1 : 4	0.00
R13 - C1 : 5	0.00
R13 - C1 : 6	8.08
R13 - C1 : 7	43.66
R13 - C1 : 8	29.91
R13 - C1 : 9	7.69
R13 - C10 : 1	52.09
R13 - C10 : 10	99.57
R13 - C10 : 11	43.54
R13 - C10 : 12	57.14
R13 - C10 : 13	23.35
R13 - C10 : 14	95.94
R13 - C10 : 15	126.59
R13 - C10 : 16	67.86
R13 - C10 : 2	314.25
R13 - C10 : 3	54.60
R13 - C10 : 4	32.38
R13 - C10 : 5	4.29
R13 - C10 : 6	0.00
R13 - C10 : 7	57.75
R13 - C10 : 8	112.84
R13 - C10 : 9	41.09
R13 - C11 : 1	87.02
R13 - C11 : 10	41.98
R13 - C11 : 11	32.38
R13 - C11 : 12	199.92
R13 - C11 : 13	0.00
R13 - C11 : 14	78.51
R13 - C11 : 15	32.46
R13 - C11 : 16	0.00
R13 - C11 : 2	50.22
R13 - C11 : 3	53.97
R13 - C11 : 4	58.88
R13 - C11 : 5	54.43
R13 - C11 : 6	0.00
R13 - C11 : 7	88.86
R13 - C11 : 8	521.05
R13 - C11 : 9	33.93
R13 - C12 : 1	265.17
R13 - C12 : 10	28.86
R13 - C12 : 11	70.94
R13 - C12 : 12	45.22
R13 - C12 : 13	32.87
R13 - C12 : 14	132.24
R13 - C12 : 15	135.86
R13 - C12 : 16	33.08
R13 - C12 : 2	52.09
R13 - C12 : 3	148.07
R13 - C12 : 4	36.80
R13 - C12 : 5	46.27
R13 - C12 : 6	355.24
R13 - C12 : 7	97.07
R13 - C12 : 8	48.30
R13 - C12 : 9	39.92
R13 - C13 : 1	374.72
R13 - C13 : 10	144.17
R13 - C13 : 11	14.17
R13 - C13 : 12	36.02
R13 - C13 : 13	0.00
R13 - C13 : 14	59.67
R13 - C13 : 15	182.67
R13 - C13 : 16	157.56
R13 - C13 : 2	30.23
R13 - C13 : 3	92.67
R13 - C13 : 4	91.37
R13 - C13 : 5	19.80
R13 - C13 : 6	19.94
R13 - C13 : 7	4.23
R13 - C13 : 8	295.24
R13 - C13 : 9	18.02
R13 - C14 : 1	444.86
R13 - C14 : 10	86.06
R13 - C14 : 11	0.00
R13 - C14 : 12	69.21
R13 - C14 : 13	49.59
R13 - C14 : 14	175.79
R13 - C14 : 15	586.00
R13 - C14 : 16	28.63
R13 - C14 : 2	194.85
R13 - C14 : 3	407.88
R13 - C14 : 4	48.50
R13 - C14 : 5	57.11
R13 - C14 : 6	19.03
R13 - C14 : 7	252.44
R13 - C14 : 8	9.40
R13 - C14 : 9	41.82
R13 - C15 : 1	133.63
R13 - C15 : 10	53.62
R13 - C15 : 11	29.81
R13 - C15 : 12	38.31
R13 - C15 : 13	26.11
R13 - C15 : 14	124.49
R13 - C15 : 15	29.90
R13 - C15 : 16	49.39
R13 - C15 : 2	57.80
R13 - C15 : 3	52.35
R13 - C15 : 4	37.95
R13 - C15 : 5	2.34
R13 - C15 : 6	49.64
R13 - C15 : 7	162.16
R13 - C15 : 8	85.26
R13 - C15 : 9	71.22
R13 - C16 : 1	318.65
R13 - C16 : 10	119.77
R13 - C16 : 11	51.32
R13 - C16 : 12	59.88
R13 - C16 : 13	27.13
R13 - C16 : 14	230.88
R13 - C16 : 15	87.75
R13 - C16 : 16	54.43
R13 - C16 : 2	111.11
R13 - C16 : 3	137.27
R13 - C16 : 4	61.05
R13 - C16 : 5	26.08
R13 - C16 : 6	54.88
R13 - C16 : 7	156.18
R13 - C16 : 8	126.96
R13 - C16 : 9	38.59
R13 - C17 : 1	9.08
R13 - C17 : 10	130.13
R13 - C17 : 11	38.92
R13 - C17 : 12	56.41
R13 - C17 : 13	38.95
R13 - C17 : 14	89.15
R13 - C17 : 15	115.21
R13 - C17 : 16	29.02
R13 - C17 : 2	238.28
R13 - C17 : 3	123.20
R13 - C17 : 4	244.85
R13 - C17 : 5	89.13
R13 - C17 : 6	142.10
R13 - C17 : 7	111.01
R13 - C17 : 8	319.66
R13 - C17 : 9	21.17
R13 - C18 : 1	81.81
R13 - C18 : 10	44.62
R13 - C18 : 11	21.16
R13 - C18 : 12	472.31
R13 - C18 : 13	46.37
R13 - C18 : 14	136.79
R13 - C18 : 15	187.84
R13 - C18 : 16	59.64
R13 - C18 : 2	140.81
R13 - C18 : 3	90.00
R13 - C18 : 4	51.15
R13 - C18 : 5	38.74
R13 - C18 : 6	110.10
R13 - C18 : 7	87.74
R13 - C18 : 8	161.63
R13 - C18 : 9	33.05
R13 - C19 : 1	145.33
R13 - C19 : 10	98.42
R13 - C19 : 11	24.52
R13 - C19 : 12	185.94
R13 - C19 : 13	33.72
R13 - C19 : 14	156.85
R13 - C19 : 15	18.15
R13 - C19 : 16	20.32
R13 - C19 : 2	48.06
R13 - C19 : 3	70.74
R13 - C19 : 4	169.55
R13 - C19 : 5	37.80
R13 - C19 : 6	140.56
R13 - C19 : 7	245.61
R13 - C19 : 8	112.01
R13 - C19 : 9	19.96
R13 - C2 : 1	74.29
R13 - C2 : 10	55.50
R13 - C2 : 11	231.47
R13 - C2 : 12	111.29
R13 - C2 : 13	7.81
R13 - C2 : 14	23.01
R13 - C2 : 15	28.55
R13 - C2 : 16	94.74
R13 - C2 : 2	80.85
R13 - C2 : 3	118.31
R13 - C2 : 4	0.00
R13 - C2 : 5	51.48
R13 - C2 : 6	18.11
R13 - C2 : 7	326.19
R13 - C2 : 8	65.40
R13 - C2 : 9	43.47
R13 - C20 : 1	150.91
R13 - C20 : 10	18.36
R13 - C20 : 11	46.78
R13 - C20 : 12	503.88
R13 - C20 : 13	31.50
R13 - C20 : 14	291.13
R13 - C20 : 15	63.41
R13 - C20 : 16	40.76
R13 - C20 : 2	44.27
R13 - C20 : 3	6.32
R13 - C20 : 4	51.83
R13 - C20 : 5	52.07
R13 - C20 : 6	81.83
R13 - C20 : 7	62.01
R13 - C20 : 8	23.76
R13 - C20 : 9	0.00
R13 - C21 : 1	0.00
R13 - C21 : 10	91.46
R13 - C21 : 11	16.73
R13 - C21 : 12	57.44
R13 - C21 : 13	28.04
R13 - C21 : 14	43.04
R13 - C21 : 15	96.66
R13 - C21 : 16	23.70
R13 - C21 : 2	164.74
R13 - C21 : 3	84.39
R13 - C21 : 4	96.42
R13 - C21 : 5	39.67
R13 - C21 : 6	97.03
R13 - C21 : 7	44.18
R13 - C21 : 8	106.96
R13 - C21 : 9	21.97
R13 - C22 : 1	83.42
R13 - C22 : 10	142.51
R13 - C22 : 11	47.21
R13 - C22 : 12	131.27
R13 - C22 : 13	116.34
R13 - C22 : 14	495.44
R13 - C22 : 15	81.82
R13 - C22 : 16	57.03
R13 - C22 : 2	71.50
R13 - C22 : 3	119.50
R13 - C22 : 4	30.37
R13 - C22 : 5	11.23
R13 - C22 : 6	299.05
R13 - C22 : 7	46.36
R13 - C22 : 8	9.40
R13 - C22 : 9	3.27
R13 - C23 : 1	56.08
R13 - C23 : 10	95.20
R13 - C23 : 11	118.86
R13 - C23 : 12	36.97
R13 - C23 : 13	167.21
R13 - C23 : 14	394.01
R13 - C23 : 15	78.18
R13 - C23 : 16	32.94
R13 - C23 : 2	106.34
R13 - C23 : 3	131.00
R13 - C23 : 4	110.35
R13 - C23 : 5	67.99
R13 - C23 : 6	148.65
R13 - C23 : 7	84.26
R13 - C23 : 8	66.29
R13 - C23 : 9	38.23
R13 - C24 : 1	28.32
R13 - C24 : 10	117.15
R13 - C24 : 11	10.73
R13 - C24 : 12	57.44
R13 - C24 : 13	55.20
R13 - C24 : 14	244.02
R13 - C24 : 15	106.74
R13 - C24 : 16	82.71
R13 - C24 : 2	210.11
R13 - C24 : 3	83.27
R13 - C24 : 4	133.85
R13 - C24 : 5	75.17
R13 - C24 : 6	20.20
R13 - C24 : 7	79.70
R13 - C24 : 8	16.33
R13 - C24 : 9	56.45
R13 - C3 : 1	71.93
R13 - C3 : 10	15.57
R13 - C3 : 11	70.95
R13 - C3 : 12	22.60
R13 - C3 : 13	8.57
R13 - C3 : 14	94.98
R13 - C3 : 15	39.13
R13 - C3 : 16	39.12
R13 - C3 : 2	39.46
R13 - C3 : 3	31.36
R13 - C3 : 4	26.36
R13 - C3 : 5	25.94
R13 - C3 : 6	18.77
R13 - C3 : 7	96.18
R13 - C3 : 8	26.20
R13 - C3 : 9	8.58
R13 - C4 : 1	112.62
R13 - C4 : 10	46.27
R13 - C4 : 11	22.64
R13 - C4 : 12	54.01
R13 - C4 : 13	21.74
R13 - C4 : 14	16.28
R13 - C4 : 15	66.78
R13 - C4 : 16	0.00
R13 - C4 : 2	146.70
R13 - C4 : 3	296.71
R13 - C4 : 4	36.87
R13 - C4 : 5	38.96
R13 - C4 : 6	10.38
R13 - C4 : 7	867.30
R13 - C4 : 8	171.86
R13 - C4 : 9	48.20
R13 - C5 : 1	55.21
R13 - C5 : 10	45.44
R13 - C5 : 11	14.10
R13 - C5 : 12	0.00
R13 - C5 : 13	16.16
R13 - C5 : 14	199.25
R13 - C5 : 15	36.33
R13 - C5 : 16	17.94
R13 - C5 : 2	50.65
R13 - C5 : 3	63.00
R13 - C5 : 4	128.11
R13 - C5 : 5	53.29
