ID_REF	VALUE
R11 - C19 : 11	28.71
R11 - C19 : 12	52.63
R11 - C19 : 13	51.60
R11 - C19 : 14	305.65
R11 - C19 : 15	29.28
R11 - C19 : 16	613.65
R11 - C19 : 2	64.59
R11 - C19 : 3	80.56
R11 - C19 : 4	676.01
R11 - C19 : 5	42.44
R11 - C19 : 6	60.20
R11 - C19 : 7	39.45
R11 - C19 : 8	42.89
R11 - C19 : 9	8.43
R11 - C2 : 1	103.01
R11 - C2 : 10	25.31
R11 - C2 : 11	62.59
R11 - C2 : 12	14.10
R11 - C2 : 13	89.90
R11 - C2 : 14	0.00
R11 - C2 : 15	101.03
R11 - C2 : 16	75.39
R11 - C2 : 2	232.27
R11 - C2 : 3	122.52
R11 - C2 : 4	100.79
R11 - C2 : 5	31.43
R11 - C2 : 6	55.96
R11 - C2 : 7	139.73
R11 - C2 : 8	50.73
R11 - C2 : 9	131.97
R11 - C20 : 1	40.85
R11 - C20 : 10	112.50
R11 - C20 : 11	9.65
R11 - C20 : 12	117.58
R11 - C20 : 13	0.00
R11 - C20 : 14	256.71
R11 - C20 : 15	0.00
R11 - C20 : 16	0.00
R11 - C20 : 2	460.15
R11 - C20 : 3	40.68
R11 - C20 : 4	22.04
R11 - C20 : 5	17.89
R11 - C20 : 6	259.16
R11 - C20 : 7	315.91
R11 - C20 : 8	69.44
R11 - C20 : 9	21.74
R11 - C21 : 1	57.67
R11 - C21 : 10	125.40
R11 - C21 : 11	23.18
R11 - C21 : 12	34.44
R11 - C21 : 13	56.18
R11 - C21 : 14	351.68
R11 - C21 : 15	50.40
R11 - C21 : 16	156.86
R11 - C21 : 2	35.92
R11 - C21 : 3	261.76
R11 - C21 : 4	69.58
R11 - C21 : 5	73.78
R11 - C21 : 6	90.22
R11 - C21 : 7	12.38
R11 - C21 : 8	159.23
R11 - C21 : 9	17.12
R11 - C22 : 1	143.96
R11 - C22 : 10	0.00
R11 - C22 : 11	28.61
R11 - C22 : 12	85.47
R11 - C22 : 13	0.00
R11 - C22 : 14	130.84
R11 - C22 : 15	106.63
R11 - C22 : 16	74.61
R11 - C22 : 2	6.19
R11 - C22 : 3	93.99
R11 - C22 : 4	39.17
R11 - C22 : 5	12.82
R11 - C22 : 6	38.50
R11 - C22 : 7	152.19
R11 - C22 : 8	26.08
R11 - C22 : 9	340.75
R11 - C23 : 1	104.40
R11 - C23 : 10	134.59
R11 - C23 : 11	63.83
R11 - C23 : 12	74.03
R11 - C23 : 13	52.01
R11 - C23 : 14	286.56
R11 - C23 : 15	0.00
R11 - C23 : 16	32.00
R11 - C23 : 2	249.30
R11 - C23 : 3	55.49
R11 - C23 : 4	163.44
R11 - C23 : 5	54.36
R11 - C23 : 6	228.58
R11 - C23 : 7	273.30
R11 - C23 : 8	50.12
R11 - C23 : 9	0.00
R11 - C24 : 1	66.69
R11 - C24 : 10	113.94
R11 - C24 : 11	0.00
R11 - C24 : 12	0.00
R11 - C24 : 13	19.92
R11 - C24 : 14	161.02
R11 - C24 : 15	0.00
R11 - C24 : 16	160.45
R11 - C24 : 2	161.58
R11 - C24 : 3	90.91
R11 - C24 : 4	538.42
R11 - C24 : 5	87.94
R11 - C24 : 6	207.13
R11 - C24 : 7	103.87
R11 - C24 : 8	113.97
R11 - C24 : 9	45.77
R11 - C3 : 1	95.33
R11 - C3 : 10	18.15
R11 - C3 : 11	74.30
R11 - C3 : 12	61.80
R11 - C3 : 13	55.39
R11 - C3 : 14	396.59
R11 - C3 : 15	507.48
R11 - C3 : 16	175.69
R11 - C3 : 2	40.10
R11 - C3 : 3	17.35
R11 - C3 : 4	24.97
R11 - C3 : 5	9.94
R11 - C3 : 6	109.06
R11 - C3 : 7	192.65
R11 - C3 : 8	25.05
R11 - C3 : 9	20.37
R11 - C4 : 1	165.54
R11 - C4 : 10	365.44
R11 - C4 : 11	75.30
R11 - C4 : 12	26.42
R11 - C4 : 13	255.36
R11 - C4 : 14	964.38
R11 - C4 : 15	286.06
R11 - C4 : 16	121.01
R11 - C4 : 2	80.16
R11 - C4 : 3	66.97
R11 - C4 : 4	26.94
R11 - C4 : 5	24.64
R11 - C4 : 6	65.93
R11 - C4 : 7	93.84
R11 - C4 : 8	56.47
R11 - C4 : 9	0.00
R11 - C5 : 1	117.59
R11 - C5 : 10	68.18
R11 - C5 : 11	487.87
R11 - C5 : 12	41.71
R11 - C5 : 13	19.34
R11 - C5 : 14	212.69
R11 - C5 : 15	131.03
R11 - C5 : 16	270.21
R11 - C5 : 2	20.74
R11 - C5 : 3	78.90
R11 - C5 : 4	40.42
R11 - C5 : 5	57.44
R11 - C5 : 6	175.97
R11 - C5 : 7	194.07
R11 - C5 : 8	63.54
R11 - C5 : 9	191.97
R11 - C6 : 1	147.79
R11 - C6 : 10	190.22
R11 - C6 : 11	0.00
R11 - C6 : 12	13.17
R11 - C6 : 13	102.92
R11 - C6 : 14	309.10
R11 - C6 : 15	94.06
R11 - C6 : 16	89.77
R11 - C6 : 2	148.31
R11 - C6 : 3	58.95
R11 - C6 : 4	28.53
R11 - C6 : 5	31.57
R11 - C6 : 6	791.19
R11 - C6 : 7	75.05
R11 - C6 : 8	21.83
R11 - C6 : 9	82.77
R11 - C7 : 1	31.83
R11 - C7 : 10	93.41
R11 - C7 : 11	0.00
R11 - C7 : 12	109.66
R11 - C7 : 13	48.95
R11 - C7 : 14	151.60
R11 - C7 : 15	600.58
R11 - C7 : 16	35.49
R11 - C7 : 2	92.65
R11 - C7 : 3	141.77
R11 - C7 : 4	26.19
R11 - C7 : 5	66.73
R11 - C7 : 6	178.60
R11 - C7 : 7	80.76
R11 - C7 : 8	20.50
R11 - C7 : 9	20.15
R11 - C8 : 1	212.63
R11 - C8 : 10	85.98
R11 - C8 : 11	0.00
R11 - C8 : 12	68.46
R11 - C8 : 13	28.80
R11 - C8 : 14	179.29
R11 - C8 : 15	220.68
R11 - C8 : 16	137.59
R11 - C8 : 2	39.44
R11 - C8 : 3	170.64
R11 - C8 : 4	226.03
R11 - C8 : 5	13.97
R11 - C8 : 6	87.11
R11 - C8 : 7	148.38
R11 - C8 : 8	16.12
R11 - C8 : 9	0.00
R11 - C9 : 1	65.47
R11 - C9 : 10	137.22
R11 - C9 : 11	82.94
R11 - C9 : 12	0.00
R11 - C9 : 13	37.40
R11 - C9 : 14	216.53
R11 - C9 : 15	174.61
R11 - C9 : 16	110.78
R11 - C9 : 2	31.94
R11 - C9 : 3	220.41
R11 - C9 : 4	527.88
R11 - C9 : 5	16.13
R11 - C9 : 6	24.40
R11 - C9 : 7	29.70
R11 - C9 : 8	19.09
R11 - C9 : 9	85.18
R12 - C1 : 1	39.57
R12 - C1 : 10	0.00
R12 - C1 : 11	263.70
R12 - C1 : 12	36.07
R12 - C1 : 13	0.00
R12 - C1 : 14	234.65
R12 - C1 : 15	390.47
R12 - C1 : 16	121.35
R12 - C1 : 2	111.94
R12 - C1 : 3	91.78
R12 - C1 : 4	33.63
R12 - C1 : 5	132.15
R12 - C1 : 6	96.04
R12 - C1 : 7	230.58
R12 - C1 : 8	37.73
R12 - C1 : 9	40.78
R12 - C10 : 1	72.22
R12 - C10 : 10	53.73
R12 - C10 : 11	115.26
R12 - C10 : 12	195.06
R12 - C10 : 13	24.85
R12 - C10 : 14	1260.21
R12 - C10 : 15	176.45
R12 - C10 : 16	205.05
R12 - C10 : 2	100.32
R12 - C10 : 3	144.77
R12 - C10 : 4	145.25
R12 - C10 : 5	32.56
R12 - C10 : 6	109.37
R12 - C10 : 7	58.32
R12 - C10 : 8	189.68
R12 - C10 : 9	12.26
R12 - C11 : 1	109.83
R12 - C11 : 10	64.17
R12 - C11 : 11	35.82
R12 - C11 : 12	23.75
R12 - C11 : 13	0.00
R12 - C11 : 14	386.58
R12 - C11 : 15	537.46
R12 - C11 : 16	204.06
R12 - C11 : 2	21.44
R12 - C11 : 3	142.35
R12 - C11 : 4	107.09
R12 - C11 : 5	18.41
R12 - C11 : 6	330.62
R12 - C11 : 7	52.75
R12 - C11 : 8	177.83
R12 - C11 : 9	15.27
R12 - C12 : 1	208.59
R12 - C12 : 10	666.11
R12 - C12 : 11	30.23
R12 - C12 : 12	41.76
R12 - C12 : 13	402.93
R12 - C12 : 14	616.03
R12 - C12 : 15	33.08
R12 - C12 : 16	156.46
R12 - C12 : 2	54.78
R12 - C12 : 3	126.56
R12 - C12 : 4	56.37
R12 - C12 : 5	114.97
R12 - C12 : 6	29.62
R12 - C12 : 7	1009.91
R12 - C12 : 8	384.17
R12 - C12 : 9	32.78
R12 - C13 : 1	220.49
R12 - C13 : 10	99.34
R12 - C13 : 11	39.75
R12 - C13 : 12	24.98
R12 - C13 : 13	11.84
R12 - C13 : 14	0.00
R12 - C13 : 15	277.57
R12 - C13 : 16	44.43
R12 - C13 : 2	131.11
R12 - C13 : 3	64.51
R12 - C13 : 4	100.97
R12 - C13 : 5	65.26
R12 - C13 : 6	357.00
R12 - C13 : 7	107.37
R12 - C13 : 8	48.87
R12 - C13 : 9	52.47
R12 - C14 : 1	28.66
R12 - C14 : 10	112.25
R12 - C14 : 11	56.42
R12 - C14 : 12	42.28
R12 - C14 : 13	16.86
R12 - C14 : 14	288.09
R12 - C14 : 15	153.97
R12 - C14 : 16	87.09
R12 - C14 : 2	54.72
R12 - C14 : 3	62.61
R12 - C14 : 4	57.04
R12 - C14 : 5	13.68
R12 - C14 : 6	58.21
R12 - C14 : 7	85.25
R12 - C14 : 8	78.54
R12 - C14 : 9	30.25
R12 - C15 : 1	59.26
R12 - C15 : 10	100.21
R12 - C15 : 11	20.75
R12 - C15 : 12	113.60
R12 - C15 : 13	5.68
R12 - C15 : 14	68.38
R12 - C15 : 15	57.58
R12 - C15 : 16	29.83
R12 - C15 : 2	179.45
R12 - C15 : 3	136.83
R12 - C15 : 4	49.17
R12 - C15 : 5	101.95
R12 - C15 : 6	138.94
R12 - C15 : 7	156.03
R12 - C15 : 8	101.10
R12 - C15 : 9	32.66
R12 - C16 : 1	91.91
R12 - C16 : 10	97.00
R12 - C16 : 11	35.89
R12 - C16 : 12	29.31
R12 - C16 : 13	32.02
R12 - C16 : 14	683.70
R12 - C16 : 15	103.67
R12 - C16 : 16	724.97
R12 - C16 : 2	7.95
R12 - C16 : 3	95.41
R12 - C16 : 4	14.17
R12 - C16 : 5	0.00
R12 - C16 : 6	15.16
R12 - C16 : 7	213.96
R12 - C16 : 8	69.06
R12 - C16 : 9	41.36
R12 - C17 : 1	67.67
R12 - C17 : 10	190.59
R12 - C17 : 11	46.12
R12 - C17 : 12	74.43
R12 - C17 : 13	0.00
R12 - C17 : 14	198.51
R12 - C17 : 15	66.14
R12 - C17 : 16	0.00
R12 - C17 : 2	32.21
R12 - C17 : 3	159.40
R12 - C17 : 4	134.72
R12 - C17 : 5	26.88
R12 - C17 : 6	25.84
R12 - C17 : 7	430.84
R12 - C17 : 8	33.01
R12 - C17 : 9	201.59
R12 - C18 : 1	24.43
R12 - C18 : 10	131.55
R12 - C18 : 11	20.50
R12 - C18 : 12	57.67
R12 - C18 : 13	50.65
R12 - C18 : 14	261.62
R12 - C18 : 15	55.12
R12 - C18 : 16	37.77
R12 - C18 : 2	59.75
R12 - C18 : 3	97.46
R12 - C18 : 4	72.83
R12 - C18 : 5	40.51
R12 - C18 : 6	104.85
R12 - C18 : 7	225.31
R12 - C18 : 8	97.71
R12 - C18 : 9	17.54
R12 - C19 : 1	44.67
R12 - C19 : 10	83.50
R12 - C19 : 11	18.23
R12 - C19 : 12	37.54
R12 - C19 : 13	14.08
R12 - C19 : 14	275.84
R12 - C19 : 15	85.39
R12 - C19 : 16	0.00
R12 - C19 : 2	50.00
R12 - C19 : 3	114.10
R12 - C19 : 4	228.35
R12 - C19 : 5	80.46
R12 - C19 : 6	108.64
R12 - C19 : 7	250.61
R12 - C19 : 8	249.40
R12 - C19 : 9	86.41
R12 - C2 : 1	40.91
R12 - C2 : 10	46.62
R12 - C2 : 11	62.20
R12 - C2 : 12	550.24
R12 - C2 : 13	31.68
R12 - C2 : 14	559.77
R12 - C2 : 15	260.47
R12 - C2 : 16	0.00
R12 - C2 : 2	0.00
R12 - C2 : 3	185.57
R12 - C2 : 4	303.74
R12 - C2 : 5	218.04
R12 - C2 : 6	301.23
R12 - C2 : 7	147.56
R12 - C2 : 8	14.33
R12 - C2 : 9	115.03
R12 - C20 : 1	42.63
R12 - C20 : 10	89.90
R12 - C20 : 11	0.00
R12 - C20 : 12	59.95
R12 - C20 : 13	45.05
R12 - C20 : 14	369.63
R12 - C20 : 15	92.03
R12 - C20 : 16	0.00
R12 - C20 : 2	30.89
R12 - C20 : 3	187.99
R12 - C20 : 4	66.29
R12 - C20 : 5	166.83
R12 - C20 : 6	124.10
R12 - C20 : 7	48.25
R12 - C20 : 8	133.94
R12 - C20 : 9	17.99
R12 - C21 : 1	27.11
R12 - C21 : 10	85.99
R12 - C21 : 11	13.62
R12 - C21 : 12	148.93
R12 - C21 : 13	0.00
R12 - C21 : 14	0.00
R12 - C21 : 15	64.96
R12 - C21 : 16	104.96
R12 - C21 : 2	251.74
R12 - C21 : 3	67.38
R12 - C21 : 4	191.03
R12 - C21 : 5	31.03
R12 - C21 : 6	106.65
R12 - C21 : 7	100.29
R12 - C21 : 8	87.37
R12 - C21 : 9	18.46
R12 - C22 : 1	32.26
R12 - C22 : 10	49.72
R12 - C22 : 11	16.46
R12 - C22 : 12	33.37
R12 - C22 : 13	67.27
R12 - C22 : 14	204.49
R12 - C22 : 15	16.94
R12 - C22 : 16	200.76
R12 - C22 : 2	63.29
R12 - C22 : 3	82.52
R12 - C22 : 4	124.20
R12 - C22 : 5	33.99
R12 - C22 : 6	188.76
R12 - C22 : 7	94.39
R12 - C22 : 8	23.15
R12 - C22 : 9	13.00
R12 - C23 : 1	29.90
R12 - C23 : 10	52.31
R12 - C23 : 11	0.00
R12 - C23 : 12	48.72
R12 - C23 : 13	0.00
R12 - C23 : 14	796.47
R12 - C23 : 15	0.00
R12 - C23 : 16	44.24
R12 - C23 : 2	150.60
R12 - C23 : 3	94.12
R12 - C23 : 4	57.89
R12 - C23 : 5	52.76
R12 - C23 : 6	105.46
R12 - C23 : 7	124.36
R12 - C23 : 8	170.21
R12 - C23 : 9	23.25
R12 - C24 : 1	0.00
R12 - C24 : 10	0.00
R12 - C24 : 11	0.00
R12 - C24 : 12	21.77
R12 - C24 : 13	0.00
R12 - C24 : 14	66.34
R12 - C24 : 15	0.00
R12 - C24 : 16	40.53
R12 - C24 : 2	36.48
R12 - C24 : 3	24.68
R12 - C24 : 4	91.47
R12 - C24 : 5	266.71
R12 - C24 : 6	0.00
R12 - C24 : 7	37.62
R12 - C24 : 8	58.79
R12 - C24 : 9	0.00
R12 - C3 : 1	77.61
R12 - C3 : 10	346.43
R12 - C3 : 11	364.65
R12 - C3 : 12	43.91
R12 - C3 : 13	13.38
R12 - C3 : 14	670.60
R12 - C3 : 15	192.56
R12 - C3 : 16	53.77
R12 - C3 : 2	79.48
R12 - C3 : 3	267.38
R12 - C3 : 4	33.18
R12 - C3 : 5	28.47
R12 - C3 : 6	109.33
R12 - C3 : 7	476.02
R12 - C3 : 8	85.04
R12 - C3 : 9	62.33
R12 - C4 : 1	253.64
R12 - C4 : 10	68.50
R12 - C4 : 11	275.66
R12 - C4 : 12	41.82
R12 - C4 : 13	37.21
R12 - C4 : 14	160.69
R12 - C4 : 15	1082.98
R12 - C4 : 16	257.83
R12 - C4 : 2	55.98
R12 - C4 : 3	1330.92
R12 - C4 : 4	120.29
R12 - C4 : 5	21.92
R12 - C4 : 6	25.80
R12 - C4 : 7	537.01
R12 - C4 : 8	363.14
R12 - C4 : 9	179.28
R12 - C5 : 1	138.41
R12 - C5 : 10	176.19
R12 - C5 : 11	149.78
R12 - C5 : 12	78.98
R12 - C5 : 13	31.18
R12 - C5 : 14	595.34
R12 - C5 : 15	230.30
R12 - C5 : 16	160.23
R12 - C5 : 2	123.62
R12 - C5 : 3	235.98
R12 - C5 : 4	39.29
R12 - C5 : 5	66.20
R12 - C5 : 6	213.96
R12 - C5 : 7	172.93
R12 - C5 : 8	30.48
R12 - C5 : 9	14.86
R12 - C6 : 1	79.60
R12 - C6 : 10	142.02
R12 - C6 : 11	45.11
R12 - C6 : 12	46.52
R12 - C6 : 13	22.55
R12 - C6 : 14	524.02
R12 - C6 : 15	343.60
R12 - C6 : 16	75.84
R12 - C6 : 2	56.50
R12 - C6 : 3	104.59
R12 - C6 : 4	35.34
R12 - C6 : 5	92.12
R12 - C6 : 6	319.89
R12 - C6 : 7	214.83
R12 - C6 : 8	39.47
R12 - C6 : 9	39.15
R12 - C7 : 1	27.88
R12 - C7 : 10	131.61
R12 - C7 : 11	35.29
R12 - C7 : 12	78.37
R12 - C7 : 13	12.60
R12 - C7 : 14	428.59
R12 - C7 : 15	61.13
R12 - C7 : 16	97.76
R12 - C7 : 2	76.74
R12 - C7 : 3	71.69
R12 - C7 : 4	57.70
R12 - C7 : 5	33.85
R12 - C7 : 6	460.02
R12 - C7 : 7	48.74
R12 - C7 : 8	236.15
R12 - C7 : 9	9.92
R12 - C8 : 1	166.08
R12 - C8 : 10	81.50
R12 - C8 : 11	154.35
R12 - C8 : 12	181.58
R12 - C8 : 13	25.57
R12 - C8 : 14	230.82
R12 - C8 : 15	208.55
R12 - C8 : 16	227.76
R12 - C8 : 2	58.92
R12 - C8 : 3	974.13
R12 - C8 : 4	41.66
R12 - C8 : 5	14.60
R12 - C8 : 6	279.78
R12 - C8 : 7	114.54
R12 - C8 : 8	130.59
R12 - C8 : 9	30.61
R12 - C9 : 1	115.01
R12 - C9 : 10	261.68
R12 - C9 : 11	43.66
R12 - C9 : 12	101.82
R12 - C9 : 13	28.26
R12 - C9 : 14	138.88
R12 - C9 : 15	19.33
R12 - C9 : 16	159.12
R12 - C9 : 2	27.32
R12 - C9 : 3	0.00
R12 - C9 : 4	107.60
R12 - C9 : 5	36.82
R12 - C9 : 6	124.51
R12 - C9 : 7	175.09
R12 - C9 : 8	180.19
R12 - C9 : 9	11.27
R13 - C1 : 1	320.63
R13 - C1 : 10	27.67
R13 - C1 : 11	29.01
R13 - C1 : 12	20.93
R13 - C1 : 13	315.76
R13 - C1 : 14	322.64
R13 - C1 : 15	29.25
R13 - C1 : 16	101.78
R13 - C1 : 2	83.15
R13 - C1 : 3	225.04
R13 - C1 : 4	13.10
R13 - C1 : 5	0.00
R13 - C1 : 6	13.93
R13 - C1 : 7	134.56
R13 - C1 : 8	73.07
R13 - C1 : 9	0.00
R13 - C10 : 1	63.90
R13 - C10 : 10	115.02
R13 - C10 : 11	57.27
R13 - C10 : 12	86.73
R13 - C10 : 13	28.35
R13 - C10 : 14	91.60
R13 - C10 : 15	259.90
R13 - C10 : 16	182.09
R13 - C10 : 2	348.25
R13 - C10 : 3	95.21
R13 - C10 : 4	35.46
R13 - C10 : 5	7.38
R13 - C10 : 6	0.00
R13 - C10 : 7	95.97
R13 - C10 : 8	111.11
R13 - C10 : 9	44.83
R13 - C11 : 1	89.64
R13 - C11 : 10	39.92
R13 - C11 : 11	47.56
R13 - C11 : 12	163.61
R13 - C11 : 13	0.00
R13 - C11 : 14	93.39
R13 - C11 : 15	85.92
R13 - C11 : 16	0.00
R13 - C11 : 2	62.18
R13 - C11 : 3	45.28
R13 - C11 : 4	74.61
R13 - C11 : 5	39.94
R13 - C11 : 6	0.00
R13 - C11 : 7	103.46
R13 - C11 : 8	766.58
R13 - C11 : 9	29.16
R13 - C12 : 1	210.13
R13 - C12 : 10	39.91
R13 - C12 : 11	72.77
R13 - C12 : 12	53.07
R13 - C12 : 13	66.30
R13 - C12 : 14	177.20
R13 - C12 : 15	231.53
R13 - C12 : 16	62.09
R13 - C12 : 2	49.81
R13 - C12 : 3	174.17
R13 - C12 : 4	27.96
R13 - C12 : 5	48.19
R13 - C12 : 6	225.09
R13 - C12 : 7	113.32
R13 - C12 : 8	108.43
R13 - C12 : 9	35.56
R13 - C13 : 1	339.83
R13 - C13 : 10	82.46
R13 - C13 : 11	18.61
R13 - C13 : 12	41.49
R13 - C13 : 13	11.30
R13 - C13 : 14	66.95
R13 - C13 : 15	148.42
R13 - C13 : 16	315.56
R13 - C13 : 2	52.01
R13 - C13 : 3	100.36
R13 - C13 : 4	97.05
R13 - C13 : 5	12.11
R13 - C13 : 6	17.54
R13 - C13 : 7	0.00
R13 - C13 : 8	402.02
R13 - C13 : 9	8.31
R13 - C14 : 1	293.39
R13 - C14 : 10	99.53
R13 - C14 : 11	0.00
R13 - C14 : 12	63.53
R13 - C14 : 13	51.19
R13 - C14 : 14	193.90
R13 - C14 : 15	367.23
R13 - C14 : 16	51.73
R13 - C14 : 2	218.63
R13 - C14 : 3	197.25
R13 - C14 : 4	38.64
R13 - C14 : 5	26.85
R13 - C14 : 6	28.60
R13 - C14 : 7	267.44
R13 - C14 : 8	0.00
R13 - C14 : 9	50.01
R13 - C15 : 1	147.08
R13 - C15 : 10	49.27
R13 - C15 : 11	30.05
R13 - C15 : 12	46.11
R13 - C15 : 13	21.79
R13 - C15 : 14	122.49
R13 - C15 : 15	34.35
R13 - C15 : 16	71.45
R13 - C15 : 2	58.49
R13 - C15 : 3	40.91
R13 - C15 : 4	38.35
R13 - C15 : 5	0.00
R13 - C15 : 6	43.53
R13 - C15 : 7	165.01
R13 - C15 : 8	51.21
R13 - C15 : 9	61.94
R13 - C16 : 1	405.31
R13 - C16 : 10	90.19
R13 - C16 : 11	84.65
R13 - C16 : 12	77.81
R13 - C16 : 13	41.79
R13 - C16 : 14	207.41
R13 - C16 : 15	81.72
R13 - C16 : 16	81.24
R13 - C16 : 2	133.21
R13 - C16 : 3	152.34
R13 - C16 : 4	42.44
R13 - C16 : 5	28.44
R13 - C16 : 6	60.83
R13 - C16 : 7	125.17
R13 - C16 : 8	110.43
R13 - C16 : 9	56.87
R13 - C17 : 1	10.51
R13 - C17 : 10	75.70
R13 - C17 : 11	42.33
R13 - C17 : 12	66.16
R13 - C17 : 13	51.12
R13 - C17 : 14	151.22
R13 - C17 : 15	167.31
R13 - C17 : 16	40.96
R13 - C17 : 2	283.03
R13 - C17 : 3	107.41
R13 - C17 : 4	205.90
R13 - C17 : 5	61.83
R13 - C17 : 6	116.86
R13 - C17 : 7	119.35
R13 - C17 : 8	294.05
R13 - C17 : 9	23.03
R13 - C18 : 1	84.93
R13 - C18 : 10	46.47
R13 - C18 : 11	15.78
R13 - C18 : 12	335.81
R13 - C18 : 13	44.64
R13 - C18 : 14	146.45
R13 - C18 : 15	216.78
R13 - C18 : 16	121.55
R13 - C18 : 2	193.17
R13 - C18 : 3	62.01
R13 - C18 : 4	21.44
R13 - C18 : 5	10.04
R13 - C18 : 6	120.65
R13 - C18 : 7	69.29
R13 - C18 : 8	89.62
R13 - C18 : 9	22.68
R13 - C19 : 1	145.44
R13 - C19 : 10	87.77
R13 - C19 : 11	26.09
R13 - C19 : 12	246.38
R13 - C19 : 13	31.83
R13 - C19 : 14	298.11
R13 - C19 : 15	19.04
R13 - C19 : 16	28.29
R13 - C19 : 2	42.12
R13 - C19 : 3	102.38
R13 - C19 : 4	142.67
R13 - C19 : 5	21.02
R13 - C19 : 6	99.00
R13 - C19 : 7	206.61
R13 - C19 : 8	124.83
R13 - C19 : 9	47.27
R13 - C2 : 1	170.78
R13 - C2 : 10	119.76
R13 - C2 : 11	499.72
R13 - C2 : 12	158.33
R13 - C2 : 13	38.68
R13 - C2 : 14	24.06
R13 - C2 : 15	90.86
R13 - C2 : 16	421.46
R13 - C2 : 2	146.86
R13 - C2 : 3	234.26
R13 - C2 : 4	0.00
R13 - C2 : 5	134.65
R13 - C2 : 6	61.69
R13 - C2 : 7	808.10
R13 - C2 : 8	142.66
R13 - C2 : 9	91.90
R13 - C20 : 1	93.44
R13 - C20 : 10	15.42
R13 - C20 : 11	40.83
R13 - C20 : 12	585.38
R13 - C20 : 13	32.74
R13 - C20 : 14	332.36
R13 - C20 : 15	55.70
R13 - C20 : 16	65.00
R13 - C20 : 2	73.44
R13 - C20 : 3	0.00
R13 - C20 : 4	36.95
R13 - C20 : 5	21.75
R13 - C20 : 6	69.12
R13 - C20 : 7	60.22
R13 - C20 : 8	19.20
R13 - C20 : 9	0.00
R13 - C21 : 1	0.00
R13 - C21 : 10	102.44
R13 - C21 : 11	22.68
R13 - C21 : 12	45.76
R13 - C21 : 13	24.48
R13 - C21 : 14	68.10
R13 - C21 : 15	196.67
R13 - C21 : 16	50.62
R13 - C21 : 2	123.18
R13 - C21 : 3	98.52
R13 - C21 : 4	67.05
R13 - C21 : 5	12.15
R13 - C21 : 6	80.69
R13 - C21 : 7	48.65
R13 - C21 : 8	100.77
R13 - C21 : 9	30.84
R13 - C22 : 1	108.97
R13 - C22 : 10	163.49
R13 - C22 : 11	43.97
R13 - C22 : 12	119.48
R13 - C22 : 13	81.96
R13 - C22 : 14	426.06
R13 - C22 : 15	56.20
R13 - C22 : 16	84.17
R13 - C22 : 2	97.47
R13 - C22 : 3	104.08
R13 - C22 : 4	29.82
R13 - C22 : 5	0.00
R13 - C22 : 6	293.85
R13 - C22 : 7	30.63
R13 - C22 : 8	0.00
R13 - C22 : 9	0.00
R13 - C23 : 1	35.15
R13 - C23 : 10	72.75
R13 - C23 : 11	94.43
R13 - C23 : 12	27.10
R13 - C23 : 13	79.62
R13 - C23 : 14	406.02
R13 - C23 : 15	79.48
R13 - C23 : 16	40.06
R13 - C23 : 2	88.37
R13 - C23 : 3	90.91
R13 - C23 : 4	93.75
R13 - C23 : 5	61.60
R13 - C23 : 6	106.29
R13 - C23 : 7	56.65
R13 - C23 : 8	50.36
R13 - C23 : 9	36.59
R13 - C24 : 1	39.87
R13 - C24 : 10	74.18
R13 - C24 : 11	15.96
R13 - C24 : 12	80.00
R13 - C24 : 13	53.92
R13 - C24 : 14	160.55
R13 - C24 : 15	141.53
R13 - C24 : 16	99.79
R13 - C24 : 2	241.67
R13 - C24 : 3	102.17
R13 - C24 : 4	221.18
R13 - C24 : 5	96.43
R13 - C24 : 6	0.00
R13 - C24 : 7	60.35
R13 - C24 : 8	22.92
R13 - C24 : 9	51.09
R13 - C3 : 1	141.10
R13 - C3 : 10	43.59
R13 - C3 : 11	120.14
R13 - C3 : 12	32.56
R13 - C3 : 13	23.81
R13 - C3 : 14	242.45
R13 - C3 : 15	97.48
R13 - C3 : 16	100.13
R13 - C3 : 2	66.83
R13 - C3 : 3	46.00
R13 - C3 : 4	19.62
R13 - C3 : 5	53.26
R13 - C3 : 6	23.56
R13 - C3 : 7	166.84
R13 - C3 : 8	28.71
R13 - C3 : 9	20.66
R13 - C4 : 1	117.44
R13 - C4 : 10	88.00
R13 - C4 : 11	38.28
R13 - C4 : 12	103.33
R13 - C4 : 13	22.78
R13 - C4 : 14	18.80
R13 - C4 : 15	127.57
R13 - C4 : 16	0.00
R13 - C4 : 2	189.33
R13 - C4 : 3	330.15
R13 - C4 : 4	35.64
R13 - C4 : 5	37.18
R13 - C4 : 6	12.82
R13 - C4 : 7	1231.04
R13 - C4 : 8	249.63
R13 - C4 : 9	41.34
R13 - C5 : 1	74.31
R13 - C5 : 10	56.05
R13 - C5 : 11	13.24
R13 - C5 : 12	0.00
R13 - C5 : 13	17.51
R13 - C5 : 14	267.32
R13 - C5 : 15	50.10
R13 - C5 : 16	87.72
R13 - C5 : 2	74.48
R13 - C5 : 3	69.57
R13 - C5 : 4	169.17
R13 - C5 : 5	79.25
R13 - C5 : 6	28.10
R13 - C5 : 7	115.13
R13 - C5 : 8	192.34
R13 - C5 : 9	24.22
R13 - C6 : 1	89.96
R13 - C6 : 10	73.70
R13 - C6 : 11	124.12
R13 - C6 : 12	93.38
R13 - C6 : 13	28.43
R13 - C6 : 14	130.50
