ID_REF	VALUE
R11 - C19 : 1	50.66
R11 - C19 : 10	41.24
R11 - C19 : 11	53.82
R11 - C19 : 12	14.04
R11 - C19 : 13	67.94
R11 - C19 : 14	163.27
R11 - C19 : 15	13.82
R11 - C19 : 16	228.30
R11 - C19 : 2	54.78
R11 - C19 : 3	34.37
R11 - C19 : 4	1672.47
R11 - C19 : 5	42.56
R11 - C19 : 6	62.90
R11 - C19 : 7	44.90
R11 - C19 : 8	53.13
R11 - C19 : 9	0.00
R11 - C2 : 1	38.73
R11 - C2 : 10	36.31
R11 - C2 : 11	36.10
R11 - C2 : 12	6.06
R11 - C2 : 13	20.33
R11 - C2 : 14	0.00
R11 - C2 : 15	12.03
R11 - C2 : 16	20.37
R11 - C2 : 2	62.36
R11 - C2 : 3	61.23
R11 - C2 : 4	33.91
R11 - C2 : 5	9.59
R11 - C2 : 6	25.53
R11 - C2 : 7	76.88
R11 - C2 : 8	15.41
R11 - C2 : 9	23.56
R11 - C20 : 1	47.84
R11 - C20 : 10	47.64
R11 - C20 : 11	6.73
R11 - C20 : 12	33.99
R11 - C20 : 13	9.40
R11 - C20 : 14	248.88
R11 - C20 : 15	0.00
R11 - C20 : 16	0.00
R11 - C20 : 2	102.63
R11 - C20 : 3	22.02
R11 - C20 : 4	40.85
R11 - C20 : 5	16.42
R11 - C20 : 6	56.07
R11 - C20 : 7	183.29
R11 - C20 : 8	69.28
R11 - C20 : 9	14.06
R11 - C21 : 1	4.69
R11 - C21 : 10	128.96
R11 - C21 : 11	15.27
R11 - C21 : 12	21.55
R11 - C21 : 13	42.43
R11 - C21 : 14	273.94
R11 - C21 : 15	245.90
R11 - C21 : 16	67.82
R11 - C21 : 2	28.15
R11 - C21 : 3	226.33
R11 - C21 : 4	64.86
R11 - C21 : 5	82.46
R11 - C21 : 6	76.85
R11 - C21 : 7	9.08
R11 - C21 : 8	40.85
R11 - C21 : 9	17.94
R11 - C22 : 1	399.90
R11 - C22 : 10	6.89
R11 - C22 : 11	48.54
R11 - C22 : 12	74.00
R11 - C22 : 13	3.41
R11 - C22 : 14	73.95
R11 - C22 : 15	88.22
R11 - C22 : 16	7.98
R11 - C22 : 2	6.70
R11 - C22 : 3	71.22
R11 - C22 : 4	33.54
R11 - C22 : 5	14.74
R11 - C22 : 6	32.35
R11 - C22 : 7	128.15
R11 - C22 : 8	19.54
R11 - C22 : 9	61.86
R11 - C23 : 1	42.39
R11 - C23 : 10	66.10
R11 - C23 : 11	36.07
R11 - C23 : 12	75.10
R11 - C23 : 13	39.17
R11 - C23 : 14	156.93
R11 - C23 : 15	0.00
R11 - C23 : 16	14.80
R11 - C23 : 2	117.61
R11 - C23 : 3	38.79
R11 - C23 : 4	58.73
R11 - C23 : 5	15.24
R11 - C23 : 6	97.13
R11 - C23 : 7	135.41
R11 - C23 : 8	19.97
R11 - C23 : 9	2.09
R11 - C24 : 1	149.26
R11 - C24 : 10	214.00
R11 - C24 : 11	14.16
R11 - C24 : 12	3.27
R11 - C24 : 13	9.98
R11 - C24 : 14	118.34
R11 - C24 : 15	0.00
R11 - C24 : 16	33.35
R11 - C24 : 2	362.38
R11 - C24 : 3	41.13
R11 - C24 : 4	1641.64
R11 - C24 : 5	41.39
R11 - C24 : 6	129.91
R11 - C24 : 7	73.71
R11 - C24 : 8	115.93
R11 - C24 : 9	25.29
R11 - C3 : 1	54.00
R11 - C3 : 10	7.07
R11 - C3 : 11	23.11
R11 - C3 : 12	16.22
R11 - C3 : 13	58.91
R11 - C3 : 14	146.75
R11 - C3 : 15	338.54
R11 - C3 : 16	68.51
R11 - C3 : 2	16.50
R11 - C3 : 3	20.51
R11 - C3 : 4	16.74
R11 - C3 : 5	6.78
R11 - C3 : 6	21.20
R11 - C3 : 7	61.63
R11 - C3 : 8	12.34
R11 - C3 : 9	9.61
R11 - C4 : 1	44.38
R11 - C4 : 10	152.63
R11 - C4 : 11	71.76
R11 - C4 : 12	30.79
R11 - C4 : 13	15.14
R11 - C4 : 14	343.92
R11 - C4 : 15	120.35
R11 - C4 : 16	48.71
R11 - C4 : 2	23.72
R11 - C4 : 3	40.32
R11 - C4 : 4	25.03
R11 - C4 : 5	14.58
R11 - C4 : 6	17.09
R11 - C4 : 7	72.99
R11 - C4 : 8	32.22
R11 - C4 : 9	0.00
R11 - C5 : 1	78.40
R11 - C5 : 10	35.50
R11 - C5 : 11	346.60
R11 - C5 : 12	34.88
R11 - C5 : 13	11.19
R11 - C5 : 14	66.07
R11 - C5 : 15	43.48
R11 - C5 : 16	99.53
R11 - C5 : 2	11.49
R11 - C5 : 3	66.74
R11 - C5 : 4	116.07
R11 - C5 : 5	44.25
R11 - C5 : 6	143.72
R11 - C5 : 7	143.93
R11 - C5 : 8	30.43
R11 - C5 : 9	100.87
R11 - C6 : 1	203.31
R11 - C6 : 10	336.97
R11 - C6 : 11	7.14
R11 - C6 : 12	11.53
R11 - C6 : 13	14.31
R11 - C6 : 14	184.74
R11 - C6 : 15	37.05
R11 - C6 : 16	33.98
R11 - C6 : 2	82.78
R11 - C6 : 3	22.41
R11 - C6 : 4	14.17
R11 - C6 : 5	32.96
R11 - C6 : 6	307.50
R11 - C6 : 7	38.34
R11 - C6 : 8	15.37
R11 - C6 : 9	24.24
R11 - C7 : 1	17.98
R11 - C7 : 10	76.83
R11 - C7 : 11	0.00
R11 - C7 : 12	60.20
R11 - C7 : 13	9.49
R11 - C7 : 14	129.70
R11 - C7 : 15	829.24
R11 - C7 : 16	24.19
R11 - C7 : 2	54.17
R11 - C7 : 3	71.73
R11 - C7 : 4	32.59
R11 - C7 : 5	78.51
R11 - C7 : 6	38.15
R11 - C7 : 7	45.48
R11 - C7 : 8	18.89
R11 - C7 : 9	16.81
R11 - C8 : 1	132.19
R11 - C8 : 10	56.62
R11 - C8 : 11	0.00
R11 - C8 : 12	33.50
R11 - C8 : 13	10.53
R11 - C8 : 14	71.07
R11 - C8 : 15	103.50
R11 - C8 : 16	58.54
R11 - C8 : 2	52.86
R11 - C8 : 3	180.27
R11 - C8 : 4	198.00
R11 - C8 : 5	13.32
R11 - C8 : 6	70.19
R11 - C8 : 7	47.06
R11 - C8 : 8	9.00
R11 - C8 : 9	0.00
R11 - C9 : 1	31.29
R11 - C9 : 10	102.16
R11 - C9 : 11	51.18
R11 - C9 : 12	0.00
R11 - C9 : 13	17.61
R11 - C9 : 14	58.29
R11 - C9 : 15	50.04
R11 - C9 : 16	24.72
R11 - C9 : 2	25.72
R11 - C9 : 3	93.96
R11 - C9 : 4	1074.15
R11 - C9 : 5	63.17
R11 - C9 : 6	17.22
R11 - C9 : 7	29.60
R11 - C9 : 8	12.95
R11 - C9 : 9	74.72
R12 - C1 : 1	18.26
R12 - C1 : 10	8.11
R12 - C1 : 11	202.97
R12 - C1 : 12	27.50
R12 - C1 : 13	0.00
R12 - C1 : 14	123.63
R12 - C1 : 15	156.43
R12 - C1 : 16	28.69
R12 - C1 : 2	36.60
R12 - C1 : 3	59.85
R12 - C1 : 4	10.35
R12 - C1 : 5	45.28
R12 - C1 : 6	60.25
R12 - C1 : 7	130.17
R12 - C1 : 8	15.36
R12 - C1 : 9	24.08
R12 - C10 : 1	181.98
R12 - C10 : 10	29.31
R12 - C10 : 11	37.58
R12 - C10 : 12	51.63
R12 - C10 : 13	23.50
R12 - C10 : 14	1508.76
R12 - C10 : 15	99.33
R12 - C10 : 16	51.60
R12 - C10 : 2	77.36
R12 - C10 : 3	99.29
R12 - C10 : 4	146.97
R12 - C10 : 5	59.68
R12 - C10 : 6	44.73
R12 - C10 : 7	34.01
R12 - C10 : 8	72.98
R12 - C10 : 9	5.76
R12 - C11 : 1	56.26
R12 - C11 : 10	44.01
R12 - C11 : 11	50.54
R12 - C11 : 12	4.26
R12 - C11 : 13	0.00
R12 - C11 : 14	121.69
R12 - C11 : 15	688.65
R12 - C11 : 16	79.79
R12 - C11 : 2	19.01
R12 - C11 : 3	41.34
R12 - C11 : 4	75.44
R12 - C11 : 5	30.38
R12 - C11 : 6	300.75
R12 - C11 : 7	48.41
R12 - C11 : 8	59.50
R12 - C11 : 9	13.32
R12 - C12 : 1	109.43
R12 - C12 : 10	85.59
R12 - C12 : 11	41.81
R12 - C12 : 12	60.61
R12 - C12 : 13	255.24
R12 - C12 : 14	129.72
R12 - C12 : 15	32.73
R12 - C12 : 16	76.48
R12 - C12 : 2	39.72
R12 - C12 : 3	138.38
R12 - C12 : 4	43.62
R12 - C12 : 5	94.02
R12 - C12 : 6	25.08
R12 - C12 : 7	459.31
R12 - C12 : 8	147.26
R12 - C12 : 9	39.44
R12 - C13 : 1	160.70
R12 - C13 : 10	42.76
R12 - C13 : 11	44.17
R12 - C13 : 12	20.52
R12 - C13 : 13	3.85
R12 - C13 : 14	0.00
R12 - C13 : 15	149.55
R12 - C13 : 16	10.44
R12 - C13 : 2	41.68
R12 - C13 : 3	60.28
R12 - C13 : 4	95.34
R12 - C13 : 5	38.24
R12 - C13 : 6	129.35
R12 - C13 : 7	72.41
R12 - C13 : 8	106.65
R12 - C13 : 9	44.85
R12 - C14 : 1	5.08
R12 - C14 : 10	55.33
R12 - C14 : 11	17.77
R12 - C14 : 12	57.14
R12 - C14 : 13	9.22
R12 - C14 : 14	167.62
R12 - C14 : 15	112.81
R12 - C14 : 16	32.60
R12 - C14 : 2	24.47
R12 - C14 : 3	39.23
R12 - C14 : 4	61.21
R12 - C14 : 5	9.64
R12 - C14 : 6	39.25
R12 - C14 : 7	99.18
R12 - C14 : 8	38.18
R12 - C14 : 9	26.83
R12 - C15 : 1	57.05
R12 - C15 : 10	68.22
R12 - C15 : 11	17.71
R12 - C15 : 12	96.23
R12 - C15 : 13	3.62
R12 - C15 : 14	25.29
R12 - C15 : 15	61.21
R12 - C15 : 16	10.89
R12 - C15 : 2	55.09
R12 - C15 : 3	61.08
R12 - C15 : 4	39.85
R12 - C15 : 5	90.79
R12 - C15 : 6	87.64
R12 - C15 : 7	146.46
R12 - C15 : 8	42.37
R12 - C15 : 9	63.77
R12 - C16 : 1	123.88
R12 - C16 : 10	78.52
R12 - C16 : 11	24.70
R12 - C16 : 12	39.65
R12 - C16 : 13	12.42
R12 - C16 : 14	1675.55
R12 - C16 : 15	116.02
R12 - C16 : 16	176.88
R12 - C16 : 2	10.82
R12 - C16 : 3	66.78
R12 - C16 : 4	17.86
R12 - C16 : 5	0.00
R12 - C16 : 6	18.86
R12 - C16 : 7	142.54
R12 - C16 : 8	69.78
R12 - C16 : 9	10.09
R12 - C17 : 1	17.69
R12 - C17 : 10	104.17
R12 - C17 : 11	38.26
R12 - C17 : 12	60.42
R12 - C17 : 13	5.34
R12 - C17 : 14	131.07
R12 - C17 : 15	63.61
R12 - C17 : 16	0.00
R12 - C17 : 2	14.43
R12 - C17 : 3	93.50
R12 - C17 : 4	139.70
R12 - C17 : 5	36.93
R12 - C17 : 6	21.67
R12 - C17 : 7	181.66
R12 - C17 : 8	32.68
R12 - C17 : 9	88.82
R12 - C18 : 1	8.98
R12 - C18 : 10	98.59
R12 - C18 : 11	16.19
R12 - C18 : 12	49.65
R12 - C18 : 13	31.91
R12 - C18 : 14	92.18
R12 - C18 : 15	35.01
R12 - C18 : 16	11.78
R12 - C18 : 2	60.53
R12 - C18 : 3	102.83
R12 - C18 : 4	77.01
R12 - C18 : 5	40.62
R12 - C18 : 6	85.26
R12 - C18 : 7	146.09
R12 - C18 : 8	124.23
R12 - C18 : 9	22.83
R12 - C19 : 1	32.35
R12 - C19 : 10	60.81
R12 - C19 : 11	17.81
R12 - C19 : 12	48.35
R12 - C19 : 13	18.13
R12 - C19 : 14	193.30
R12 - C19 : 15	79.94
R12 - C19 : 16	0.00
R12 - C19 : 2	46.86
R12 - C19 : 3	84.16
R12 - C19 : 4	196.87
R12 - C19 : 5	60.37
R12 - C19 : 6	134.54
R12 - C19 : 7	136.54
R12 - C19 : 8	85.64
R12 - C19 : 9	35.30
R12 - C2 : 1	22.76
R12 - C2 : 10	24.92
R12 - C2 : 11	31.12
R12 - C2 : 12	243.16
R12 - C2 : 13	10.14
R12 - C2 : 14	71.30
R12 - C2 : 15	61.38
R12 - C2 : 16	0.00
R12 - C2 : 2	0.00
R12 - C2 : 3	47.97
R12 - C2 : 4	78.39
R12 - C2 : 5	73.95
R12 - C2 : 6	42.40
R12 - C2 : 7	88.74
R12 - C2 : 8	9.41
R12 - C2 : 9	46.43
R12 - C20 : 1	18.16
R12 - C20 : 10	78.35
R12 - C20 : 11	10.24
R12 - C20 : 12	46.32
R12 - C20 : 13	40.33
R12 - C20 : 14	117.11
R12 - C20 : 15	65.75
R12 - C20 : 16	0.00
R12 - C20 : 2	32.71
R12 - C20 : 3	130.18
R12 - C20 : 4	53.57
R12 - C20 : 5	67.12
R12 - C20 : 6	131.54
R12 - C20 : 7	72.08
R12 - C20 : 8	136.65
R12 - C20 : 9	18.40
R12 - C21 : 1	14.98
R12 - C21 : 10	69.13
R12 - C21 : 11	10.48
R12 - C21 : 12	60.82
R12 - C21 : 13	2.94
R12 - C21 : 14	0.00
R12 - C21 : 15	22.73
R12 - C21 : 16	38.65
R12 - C21 : 2	177.13
R12 - C21 : 3	57.88
R12 - C21 : 4	96.28
R12 - C21 : 5	46.53
R12 - C21 : 6	146.47
R12 - C21 : 7	109.95
R12 - C21 : 8	51.84
R12 - C21 : 9	19.47
R12 - C22 : 1	17.38
R12 - C22 : 10	57.31
R12 - C22 : 11	23.67
R12 - C22 : 12	17.29
R12 - C22 : 13	59.92
R12 - C22 : 14	121.91
R12 - C22 : 15	29.51
R12 - C22 : 16	132.96
R12 - C22 : 2	42.00
R12 - C22 : 3	55.75
R12 - C22 : 4	108.12
R12 - C22 : 5	14.04
R12 - C22 : 6	132.45
R12 - C22 : 7	97.12
R12 - C22 : 8	19.27
R12 - C22 : 9	21.61
R12 - C23 : 1	32.38
R12 - C23 : 10	37.47
R12 - C23 : 11	6.73
R12 - C23 : 12	45.84
R12 - C23 : 13	6.57
R12 - C23 : 14	1679.04
R12 - C23 : 15	7.00
R12 - C23 : 16	19.73
R12 - C23 : 2	70.86
R12 - C23 : 3	57.70
R12 - C23 : 4	37.82
R12 - C23 : 5	31.35
R12 - C23 : 6	24.12
R12 - C23 : 7	111.58
R12 - C23 : 8	89.34
R12 - C23 : 9	40.22
R12 - C24 : 1	0.00
R12 - C24 : 10	10.92
R12 - C24 : 11	0.00
R12 - C24 : 12	7.48
R12 - C24 : 13	0.00
R12 - C24 : 14	59.50
R12 - C24 : 15	6.82
R12 - C24 : 16	11.28
R12 - C24 : 2	26.47
R12 - C24 : 3	23.49
R12 - C24 : 4	98.06
R12 - C24 : 5	140.50
R12 - C24 : 6	3.60
R12 - C24 : 7	40.65
R12 - C24 : 8	30.97
R12 - C24 : 9	0.00
R12 - C3 : 1	38.98
R12 - C3 : 10	45.47
R12 - C3 : 11	294.89
R12 - C3 : 12	28.01
R12 - C3 : 13	6.27
R12 - C3 : 14	424.20
R12 - C3 : 15	73.18
R12 - C3 : 16	5.65
R12 - C3 : 2	28.32
R12 - C3 : 3	61.16
R12 - C3 : 4	12.07
R12 - C3 : 5	4.93
R12 - C3 : 6	79.39
R12 - C3 : 7	259.70
R12 - C3 : 8	39.90
R12 - C3 : 9	16.00
R12 - C4 : 1	159.22
R12 - C4 : 10	37.54
R12 - C4 : 11	113.93
R12 - C4 : 12	31.24
R12 - C4 : 13	20.97
R12 - C4 : 14	59.06
R12 - C4 : 15	159.87
R12 - C4 : 16	64.45
R12 - C4 : 2	36.73
R12 - C4 : 3	1097.11
R12 - C4 : 4	96.46
R12 - C4 : 5	17.91
R12 - C4 : 6	16.42
R12 - C4 : 7	284.62
R12 - C4 : 8	436.40
R12 - C4 : 9	319.92
R12 - C5 : 1	66.72
R12 - C5 : 10	143.46
R12 - C5 : 11	83.51
R12 - C5 : 12	69.19
R12 - C5 : 13	20.55
R12 - C5 : 14	367.88
R12 - C5 : 15	192.96
R12 - C5 : 16	45.95
R12 - C5 : 2	52.25
R12 - C5 : 3	75.08
R12 - C5 : 4	26.28
R12 - C5 : 5	55.67
R12 - C5 : 6	77.74
R12 - C5 : 7	101.18
R12 - C5 : 8	37.33
R12 - C5 : 9	9.24
R12 - C6 : 1	60.77
R12 - C6 : 10	68.55
R12 - C6 : 11	70.14
R12 - C6 : 12	27.48
R12 - C6 : 13	11.77
R12 - C6 : 14	97.46
R12 - C6 : 15	106.75
R12 - C6 : 16	26.80
R12 - C6 : 2	44.92
R12 - C6 : 3	35.11
R12 - C6 : 4	19.40
R12 - C6 : 5	164.39
R12 - C6 : 6	81.42
R12 - C6 : 7	107.89
R12 - C6 : 8	20.37
R12 - C6 : 9	88.87
R12 - C7 : 1	53.00
R12 - C7 : 10	69.57
R12 - C7 : 11	21.14
R12 - C7 : 12	46.64
R12 - C7 : 13	0.00
R12 - C7 : 14	159.73
R12 - C7 : 15	32.22
R12 - C7 : 16	39.05
R12 - C7 : 2	46.18
R12 - C7 : 3	43.67
R12 - C7 : 4	34.06
R12 - C7 : 5	45.81
R12 - C7 : 6	1339.00
R12 - C7 : 7	43.60
R12 - C7 : 8	177.45
R12 - C7 : 9	6.09
R12 - C8 : 1	69.46
R12 - C8 : 10	68.64
R12 - C8 : 11	136.62
R12 - C8 : 12	106.32
R12 - C8 : 13	9.14
R12 - C8 : 14	69.56
R12 - C8 : 15	95.82
R12 - C8 : 16	107.82
R12 - C8 : 2	22.40
R12 - C8 : 3	330.58
R12 - C8 : 4	73.54
R12 - C8 : 5	10.70
R12 - C8 : 6	122.47
R12 - C8 : 7	88.19
R12 - C8 : 8	65.91
R12 - C8 : 9	24.87
R12 - C9 : 1	59.65
R12 - C9 : 10	82.03
R12 - C9 : 11	38.28
R12 - C9 : 12	67.67
R12 - C9 : 13	0.00
R12 - C9 : 14	65.74
R12 - C9 : 15	16.85
R12 - C9 : 16	74.36
R12 - C9 : 2	12.77
R12 - C9 : 3	0.00
R12 - C9 : 4	51.65
R12 - C9 : 5	26.47
R12 - C9 : 6	64.15
R12 - C9 : 7	100.12
R12 - C9 : 8	110.93
R12 - C9 : 9	5.59
R13 - C1 : 1	141.87
R13 - C1 : 10	4.13
R13 - C1 : 11	7.39
R13 - C1 : 12	5.25
R13 - C1 : 13	8.85
R13 - C1 : 14	84.87
R13 - C1 : 15	8.35
R13 - C1 : 16	2.73
R13 - C1 : 2	23.73
R13 - C1 : 3	96.00
R13 - C1 : 4	0.00
R13 - C1 : 5	2.55
R13 - C1 : 6	8.26
R13 - C1 : 7	30.55
R13 - C1 : 8	17.43
R13 - C1 : 9	2.98
R13 - C10 : 1	73.76
R13 - C10 : 10	59.95
R13 - C10 : 11	32.70
R13 - C10 : 12	62.70
R13 - C10 : 13	25.36
R13 - C10 : 14	71.82
R13 - C10 : 15	63.57
R13 - C10 : 16	35.47
R13 - C10 : 2	226.28
R13 - C10 : 3	45.52
R13 - C10 : 4	18.65
R13 - C10 : 5	4.02
R13 - C10 : 6	0.00
R13 - C10 : 7	81.72
R13 - C10 : 8	75.83
R13 - C10 : 9	25.54
R13 - C11 : 1	94.96
R13 - C11 : 10	23.49
R13 - C11 : 11	27.15
R13 - C11 : 12	99.70
R13 - C11 : 13	0.00
R13 - C11 : 14	72.23
R13 - C11 : 15	43.76
R13 - C11 : 16	0.00
R13 - C11 : 2	60.01
R13 - C11 : 3	58.12
R13 - C11 : 4	45.09
R13 - C11 : 5	12.81
R13 - C11 : 6	0.00
R13 - C11 : 7	79.76
R13 - C11 : 8	474.26
R13 - C11 : 9	28.80
R13 - C12 : 1	205.40
R13 - C12 : 10	17.59
R13 - C12 : 11	51.08
R13 - C12 : 12	39.09
R13 - C12 : 13	18.75
R13 - C12 : 14	73.12
R13 - C12 : 15	94.16
R13 - C12 : 16	26.72
R13 - C12 : 2	42.02
R13 - C12 : 3	126.94
R13 - C12 : 4	36.56
R13 - C12 : 5	20.04
R13 - C12 : 6	99.61
R13 - C12 : 7	98.21
R13 - C12 : 8	58.09
R13 - C12 : 9	46.41
R13 - C13 : 1	450.33
R13 - C13 : 10	49.04
R13 - C13 : 11	17.33
R13 - C13 : 12	26.73
R13 - C13 : 13	0.00
R13 - C13 : 14	68.18
R13 - C13 : 15	178.34
R13 - C13 : 16	364.05
R13 - C13 : 2	32.90
R13 - C13 : 3	68.76
R13 - C13 : 4	71.23
R13 - C13 : 5	123.95
R13 - C13 : 6	15.42
R13 - C13 : 7	3.15
R13 - C13 : 8	382.26
R13 - C13 : 9	11.43
R13 - C14 : 1	270.41
R13 - C14 : 10	46.54
R13 - C14 : 11	0.00
R13 - C14 : 12	28.90
R13 - C14 : 13	26.27
R13 - C14 : 14	96.79
R13 - C14 : 15	930.87
R13 - C14 : 16	29.12
R13 - C14 : 2	109.57
R13 - C14 : 3	232.98
R13 - C14 : 4	52.27
R13 - C14 : 5	53.71
R13 - C14 : 6	8.82
R13 - C14 : 7	204.15
R13 - C14 : 8	7.08
R13 - C14 : 9	55.94
R13 - C15 : 1	93.49
R13 - C15 : 10	36.39
R13 - C15 : 11	26.05
R13 - C15 : 12	35.14
R13 - C15 : 13	6.58
R13 - C15 : 14	93.42
R13 - C15 : 15	14.53
R13 - C15 : 16	29.37
R13 - C15 : 2	65.73
R13 - C15 : 3	23.90
R13 - C15 : 4	40.06
R13 - C15 : 5	8.60
R13 - C15 : 6	43.59
R13 - C15 : 7	152.42
R13 - C15 : 8	71.25
R13 - C15 : 9	45.57
R13 - C16 : 1	151.81
R13 - C16 : 10	92.62
R13 - C16 : 11	38.88
R13 - C16 : 12	50.02
R13 - C16 : 13	15.96
R13 - C16 : 14	343.90
R13 - C16 : 15	65.33
R13 - C16 : 16	35.67
R13 - C16 : 2	79.02
R13 - C16 : 3	72.05
R13 - C16 : 4	47.52
R13 - C16 : 5	13.67
R13 - C16 : 6	38.87
R13 - C16 : 7	105.93
R13 - C16 : 8	92.67
R13 - C16 : 9	24.26
R13 - C17 : 1	9.31
R13 - C17 : 10	101.14
R13 - C17 : 11	35.09
R13 - C17 : 12	48.91
R13 - C17 : 13	21.62
R13 - C17 : 14	59.00
R13 - C17 : 15	58.21
R13 - C17 : 16	29.69
R13 - C17 : 2	108.35
R13 - C17 : 3	49.08
R13 - C17 : 4	142.27
R13 - C17 : 5	66.82
R13 - C17 : 6	124.46
R13 - C17 : 7	112.42
R13 - C17 : 8	185.29
R13 - C17 : 9	13.62
R13 - C18 : 1	69.50
R13 - C18 : 10	27.91
R13 - C18 : 11	13.00
R13 - C18 : 12	117.63
R13 - C18 : 13	12.87
R13 - C18 : 14	110.42
R13 - C18 : 15	58.34
R13 - C18 : 16	24.01
R13 - C18 : 2	68.10
R13 - C18 : 3	65.14
R13 - C18 : 4	43.89
R13 - C18 : 5	7.68
R13 - C18 : 6	81.57
R13 - C18 : 7	81.78
R13 - C18 : 8	290.78
R13 - C18 : 9	27.08
R13 - C19 : 1	103.15
R13 - C19 : 10	68.76
R13 - C19 : 11	19.50
R13 - C19 : 12	83.33
R13 - C19 : 13	20.24
R13 - C19 : 14	177.74
R13 - C19 : 15	13.08
R13 - C19 : 16	9.89
R13 - C19 : 2	55.62
R13 - C19 : 3	25.47
R13 - C19 : 4	213.34
R13 - C19 : 5	10.93
R13 - C19 : 6	84.23
R13 - C19 : 7	195.27
R13 - C19 : 8	34.35
R13 - C19 : 9	21.41
R13 - C2 : 1	56.07
R13 - C2 : 10	86.51
R13 - C2 : 11	81.34
R13 - C2 : 12	28.10
R13 - C2 : 13	5.58
R13 - C2 : 14	26.79
R13 - C2 : 15	28.22
R13 - C2 : 16	68.95
R13 - C2 : 2	58.92
R13 - C2 : 3	81.26
R13 - C2 : 4	0.00
R13 - C2 : 5	79.67
R13 - C2 : 6	17.52
R13 - C2 : 7	100.84
R13 - C2 : 8	57.06
R13 - C2 : 9	30.83
R13 - C20 : 1	185.67
R13 - C20 : 10	12.01
R13 - C20 : 11	35.06
R13 - C20 : 12	399.08
R13 - C20 : 13	25.59
R13 - C20 : 14	115.44
R13 - C20 : 15	29.04
R13 - C20 : 16	20.93
R13 - C20 : 2	21.37
R13 - C20 : 3	3.14
R13 - C20 : 4	25.41
R13 - C20 : 5	49.73
R13 - C20 : 6	68.15
R13 - C20 : 7	68.49
R13 - C20 : 8	18.30
R13 - C20 : 9	0.00
R13 - C21 : 1	0.00
R13 - C21 : 10	643.49
R13 - C21 : 11	15.13
R13 - C21 : 12	74.30
R13 - C21 : 13	17.54
R13 - C21 : 14	34.99
R13 - C21 : 15	61.36
R13 - C21 : 16	14.87
R13 - C21 : 2	106.79
R13 - C21 : 3	54.67
R13 - C21 : 4	52.43
R13 - C21 : 5	54.63
R13 - C21 : 6	63.43
R13 - C21 : 7	31.80
R13 - C21 : 8	58.62
R13 - C21 : 9	18.42
R13 - C22 : 1	45.32
R13 - C22 : 10	63.32
R13 - C22 : 11	33.87
R13 - C22 : 12	107.80
R13 - C22 : 13	51.45
R13 - C22 : 14	401.02
R13 - C22 : 15	32.71
R13 - C22 : 16	21.22
R13 - C22 : 2	51.96
R13 - C22 : 3	28.06
R13 - C22 : 4	17.97
R13 - C22 : 5	4.50
R13 - C22 : 6	68.97
R13 - C22 : 7	21.93
R13 - C22 : 8	6.65
R13 - C22 : 9	2.95
R13 - C23 : 1	39.25
R13 - C23 : 10	96.30
R13 - C23 : 11	119.65
R13 - C23 : 12	18.81
R13 - C23 : 13	224.26
R13 - C23 : 14	254.77
R13 - C23 : 15	29.26
R13 - C23 : 16	22.99
R13 - C23 : 2	86.52
R13 - C23 : 3	63.97
R13 - C23 : 4	54.50
R13 - C23 : 5	104.42
R13 - C23 : 6	70.65
R13 - C23 : 7	71.19
R13 - C23 : 8	36.88
R13 - C23 : 9	12.55
R13 - C24 : 1	24.23
R13 - C24 : 10	92.27
R13 - C24 : 11	2.92
R13 - C24 : 12	43.05
R13 - C24 : 13	40.20
R13 - C24 : 14	186.77
R13 - C24 : 15	45.64
R13 - C24 : 16	58.65
R13 - C24 : 2	110.60
R13 - C24 : 3	53.87
R13 - C24 : 4	70.89
R13 - C24 : 5	57.35
R13 - C24 : 6	14.64
R13 - C24 : 7	36.48
R13 - C24 : 8	6.55
R13 - C24 : 9	49.21
R13 - C3 : 1	87.45
R13 - C3 : 10	13.61
R13 - C3 : 11	37.75
R13 - C3 : 12	27.34
R13 - C3 : 13	12.70
R13 - C3 : 14	69.63
R13 - C3 : 15	14.03
R13 - C3 : 16	26.04
R13 - C3 : 2	24.55
R13 - C3 : 3	33.55
R13 - C3 : 4	13.03
R13 - C3 : 5	12.07
R13 - C3 : 6	16.97
R13 - C3 : 7	109.12
R13 - C3 : 8	19.71
R13 - C3 : 9	2.63
R13 - C4 : 1	60.53
R13 - C4 : 10	30.19
R13 - C4 : 11	26.69
R13 - C4 : 12	61.08
R13 - C4 : 13	12.87
R13 - C4 : 14	10.94
R13 - C4 : 15	31.32
R13 - C4 : 16	0.00
R13 - C4 : 2	79.85
R13 - C4 : 3	112.73
R13 - C4 : 4	51.25
R13 - C4 : 5	21.43
R13 - C4 : 6	4.39
R13 - C4 : 7	130.55
R13 - C4 : 8	119.40
R13 - C4 : 9	27.10
R13 - C5 : 1	35.76
R13 - C5 : 10	37.36
R13 - C5 : 11	7.38
R13 - C5 : 12	0.00
R13 - C5 : 13	11.94
R13 - C5 : 14	109.66
R13 - C5 : 15	21.64
R13 - C5 : 16	19.55
R13 - C5 : 2	64.11
R13 - C5 : 3	47.50
R13 - C5 : 4	41.07
R13 - C5 : 5	29.94
R13 - C5 : 6	18.16
R13 - C5 : 7	115.32
R13 - C5 : 8	105.60
R13 - C5 : 9	18.76
R13 - C6 : 1	104.32
R13 - C6 : 10	50.39
R13 - C6 : 11	56.87
R13 - C6 : 12	38.65
